lon,lat,z
-126.125,41.625,-3023.62
-125.875,41.625,-2992.13
-125.625,41.625,-2992.13
-125.375,41.625,-3118.11
-125.125,41.625,-3023.62
-124.875,41.625,-944.88
-124.625,41.625,-787.4
-124.375,41.625,-94.49
-124.125,41.625,-31.5
-123.875,41.625,0
-123.625,41.625,0
-123.375,41.625,0
-123.125,41.625,0
-122.875,41.625,0
-122.625,41.625,0
-122.375,41.625,0
-122.125,41.625,0
-121.875,41.625,0
-121.625,41.625,0
-121.375,41.625,0
-121.125,41.625,0
-120.875,41.625,0
-120.625,41.625,0
-120.375,41.625,0
-120.125,41.625,0
-119.875,41.625,0
-119.625,41.625,0
-119.375,41.625,0
-119.125,41.625,0
-118.875,41.625,0
-118.625,41.625,0
-118.375,41.625,0
-118.125,41.625,0
-117.875,41.625,0
-117.625,41.625,0
-117.375,41.625,0
-117.125,41.625,0
-116.875,41.625,0
-116.625,41.625,0
-116.375,41.625,0
-116.125,41.625,0
-115.875,41.625,0
-115.625,41.625,0
-115.375,41.625,0
-115.125,41.625,0
-114.875,41.625,0
-114.625,41.625,0
-114.375,41.625,0
-114.125,41.625,0
-113.875,41.625,0
-113.625,41.625,0
-113.375,41.625,0
-113.125,41.625,0
-112.875,41.625,0
-112.625,41.625,0
-112.375,41.625,0
-112.125,41.625,0
-111.875,41.625,0
-111.625,41.625,0
-111.375,41.625,0
-111.125,41.625,0
-110.875,41.625,0
-110.625,41.625,0
-110.375,41.625,0
-110.125,41.625,0
-109.875,41.625,0
-109.625,41.625,0
-109.375,41.625,0
-109.125,41.625,0
-108.875,41.625,0
-108.625,41.625,0
-108.375,41.625,0
-108.125,41.625,0
-107.875,41.625,0
-107.625,41.625,0
-107.375,41.625,0
-107.125,41.625,0
-106.875,41.625,0
-106.625,41.625,0
-106.375,41.625,0
-106.125,41.625,0
-105.875,41.625,0
-105.625,41.625,0
-105.375,41.625,0
-105.125,41.625,0
-104.875,41.625,0
-104.625,41.625,0
-104.375,41.625,0
-104.125,41.625,0
-103.875,41.625,0
-103.625,41.625,0
-103.375,41.625,0
-103.125,41.625,0
-102.875,41.625,0
-102.625,41.625,0
-102.375,41.625,0
-102.125,41.625,0
-101.875,41.625,0
-101.625,41.625,0
-101.375,41.625,0
-101.125,41.625,0
-100.875,41.625,0
-100.625,41.625,0
-100.375,41.625,0
-100.125,41.625,0
-99.875,41.625,0
-99.625,41.625,0
-99.375,41.625,0
-99.125,41.625,0
-98.875,41.625,0
-98.625,41.625,0
-98.375,41.625,0
-98.125,41.625,0
-97.875,41.625,0
-97.625,41.625,0
-97.375,41.625,0
-97.125,41.625,0
-96.875,41.625,0
-96.625,41.625,0
-96.375,41.625,0
-96.125,41.625,0
-95.875,41.625,0
-95.625,41.625,0
-95.375,41.625,0
-95.125,41.625,0
-94.875,41.625,0
-94.625,41.625,0
-94.375,41.625,0
-94.125,41.625,0
-93.875,41.625,0
-93.625,41.625,0
-93.375,41.625,0
-93.125,41.625,0
-92.875,41.625,0
-92.625,41.625,0
-92.375,41.625,0
-92.125,41.625,0
-91.875,41.625,0
-91.625,41.625,0
-91.375,41.625,0
-91.125,41.625,0
-90.875,41.625,0
-90.625,41.625,0
-90.375,41.625,0
-90.125,41.625,0
-179.875,41.375,-5984.25
-179.625,41.375,-5952.76
-179.375,41.375,-5921.26
-179.125,41.375,-5921.26
-178.875,41.375,-5921.26
-178.625,41.375,-5921.26
-178.375,41.375,-5889.76
-178.125,41.375,-5889.76
-177.875,41.375,-5858.27
-177.625,41.375,-5858.27
-177.375,41.375,-5826.77
-177.125,41.375,-5826.77
-176.875,41.375,-5826.77
-176.625,41.375,-5858.27
-176.375,41.375,-5889.76
-176.125,41.375,-5921.26
-175.875,41.375,-5921.26
-175.625,41.375,-5921.26
-175.375,41.375,-5952.76
-175.125,41.375,-5952.76
-174.875,41.375,-5921.26
-174.625,41.375,-5921.26
-174.375,41.375,-5921.26
-174.125,41.375,-5889.76
-173.875,41.375,-5889.76
-173.625,41.375,-5889.76
-173.375,41.375,-5858.27
-173.125,41.375,-5858.27
-172.875,41.375,-5858.27
-172.625,41.375,-5858.27
-172.375,41.375,-5858.27
-172.125,41.375,-5858.27
-171.875,41.375,-5826.77
-171.625,41.375,-5826.77
-171.375,41.375,-5826.77
-171.125,41.375,-5826.77
-170.875,41.375,-5826.77
-170.625,41.375,-5826.77
-170.375,41.375,-5826.77
-170.125,41.375,-5826.77
-169.875,41.375,-5826.77
-169.625,41.375,-5858.27
-169.375,41.375,-5858.27
-169.125,41.375,-5858.27
-168.875,41.375,-5858.27
-168.625,41.375,-5858.27
-168.375,41.375,-5858.27
-168.125,41.375,-5826.77
-167.875,41.375,-5826.77
-167.625,41.375,-5795.28
-167.375,41.375,-5763.78
-167.125,41.375,-5763.78
-166.875,41.375,-5732.28
-166.625,41.375,-5732.28
-166.375,41.375,-5732.28
-166.125,41.375,-5700.79
-165.875,41.375,-5700.79
-165.625,41.375,-5700.79
-165.375,41.375,-5669.29
-165.125,41.375,-5669.29
-164.875,41.375,-5669.29
-164.625,41.375,-5669.29
-164.375,41.375,-5669.29
-164.125,41.375,-5669.29
-163.875,41.375,-5637.8
-163.625,41.375,-5637.8
-163.375,41.375,-5637.8
-163.125,41.375,-5637.8
-162.875,41.375,-5637.8
-162.625,41.375,-5606.3
-162.375,41.375,-5606.3
-162.125,41.375,-5606.3
-161.875,41.375,-5606.3
-161.625,41.375,-5574.8
-161.375,41.375,-5574.8
-161.125,41.375,-5543.31
-160.875,41.375,-5511.81
-160.625,41.375,-5511.81
-160.375,41.375,-5511.81
-160.125,41.375,-5511.81
-159.875,41.375,-5480.31
-159.625,41.375,-5448.82
-159.375,41.375,-5417.32
-159.125,41.375,-5417.32
-158.875,41.375,-5417.32
-158.625,41.375,-5133.86
-158.375,41.375,-4377.95
-158.125,41.375,-4472.44
-157.875,41.375,-4535.43
-157.625,41.375,-5102.36
-157.375,41.375,-5543.31
-157.125,41.375,-5511.81
-156.875,41.375,-5480.31
-156.625,41.375,-5448.82
-156.375,41.375,-5259.84
-156.125,41.375,-5228.35
-155.875,41.375,-5354.33
-155.625,41.375,-5385.83
-155.375,41.375,-5417.32
-155.125,41.375,-5417.32
-154.875,41.375,-5385.83
-154.625,41.375,-5354.33
-154.375,41.375,-5291.34
-154.125,41.375,-5259.84
-153.875,41.375,-5228.35
-153.625,41.375,-5228.35
-153.375,41.375,-5196.85
-153.125,41.375,-5196.85
-152.875,41.375,-5133.86
-152.625,41.375,-5102.36
-152.375,41.375,-5102.36
-152.125,41.375,-5070.87
-151.875,41.375,-5039.37
-151.625,41.375,-5039.37
-151.375,41.375,-5039.37
-151.125,41.375,-5039.37
-150.875,41.375,-5070.87
-150.625,41.375,-5070.87
-150.375,41.375,-5039.37
-150.125,41.375,-5039.37
-149.875,41.375,-5039.37
-149.625,41.375,-5007.87
-149.375,41.375,-5007.87
-149.125,41.375,-5007.87
-148.875,41.375,-5007.87
-148.625,41.375,-5007.87
-148.375,41.375,-5007.87
-148.125,41.375,-5007.87
-147.875,41.375,-5007.87
-147.625,41.375,-5007.87
-147.375,41.375,-5007.87
-147.125,41.375,-5007.87
-146.875,41.375,-4976.38
-146.625,41.375,-4976.38
-146.375,41.375,-4944.88
-146.125,41.375,-4944.88
-145.875,41.375,-4913.39
-145.625,41.375,-4818.9
-145.375,41.375,-4787.4
-145.125,41.375,-4724.41
-144.875,41.375,-4724.41
-144.625,41.375,-4724.41
-144.375,41.375,-4755.91
-144.125,41.375,-4755.91
-143.875,41.375,-4724.41
-143.625,41.375,-4724.41
-143.375,41.375,-4661.42
-143.125,41.375,-4692.91
-142.875,41.375,-4661.42
-142.625,41.375,-4661.42
-142.375,41.375,-4661.42
-142.125,41.375,-4661.42
-141.875,41.375,-4661.42
-141.625,41.375,-4661.42
-141.375,41.375,-4661.42
-141.125,41.375,-4629.92
-140.875,41.375,-4629.92
-140.625,41.375,-4598.43
-140.375,41.375,-4566.93
-140.125,41.375,-4000
-139.875,41.375,-4377.95
-139.625,41.375,-4409.45
-139.375,41.375,-3937.01
-139.125,41.375,-4314.96
-138.875,41.375,-4251.97
-138.625,41.375,-4251.97
-138.375,41.375,-4251.97
-138.125,41.375,-4251.97
-137.875,41.375,-4220.47
-137.625,41.375,-4188.98
-137.375,41.375,-4188.98
-137.125,41.375,-4188.98
-136.875,41.375,-4188.98
-136.625,41.375,-4157.48
-136.375,41.375,-4094.49
-136.125,41.375,-4094.49
-135.875,41.375,-4094.49
-135.625,41.375,-4062.99
-135.375,41.375,-4031.5
-135.125,41.375,-4031.5
-134.875,41.375,-4000
-134.625,41.375,-4000
-134.375,41.375,-3968.5
-134.125,41.375,-3937.01
-133.875,41.375,-3874.02
-133.625,41.375,-3842.52
-133.375,41.375,-3811.02
-133.125,41.375,-3748.03
-132.875,41.375,-3653.54
-132.625,41.375,-3559.06
-132.375,41.375,-3590.55
-132.125,41.375,-3622.05
-131.875,41.375,-3496.06
-131.625,41.375,-3527.56
-131.375,41.375,-3622.05
-131.125,41.375,-3590.55
-130.875,41.375,-2645.67
-130.625,41.375,-3307.09
-130.375,41.375,-3275.59
-130.125,41.375,-3244.09
-129.875,41.375,-2456.69
-129.625,41.375,-3118.11
-129.375,41.375,-3086.61
-129.125,41.375,-3055.12
-128.875,41.375,-3212.6
-128.625,41.375,-3212.6
-128.375,41.375,-3244.09
-128.125,41.375,-3023.62
-127.875,41.375,-2866.14
-127.625,41.375,-2393.7
-127.375,41.375,-2992.13
-127.125,41.375,-2047.24
-126.875,41.375,-2834.65
-126.625,41.375,-3055.12
-126.375,41.375,-2992.13
-126.125,41.375,-3023.62
-125.875,41.375,-3086.61
-125.625,41.375,-3086.61
-125.375,41.375,-3118.11
-125.125,41.375,-3086.61
-124.875,41.375,-1102.36
-124.625,41.375,-1039.37
-124.375,41.375,-94.49
-124.125,41.375,-31.5
-123.875,41.375,0
-123.625,41.375,0
-123.375,41.375,0
-123.125,41.375,0
-122.875,41.375,0
-122.625,41.375,0
-122.375,41.375,0
-122.125,41.375,0
-121.875,41.375,0
-121.625,41.375,0
-121.375,41.375,0
-121.125,41.375,0
-120.875,41.375,0
-120.625,41.375,0
-120.375,41.375,0
-120.125,41.375,0
-119.875,41.375,0
-119.625,41.375,0
-119.375,41.375,0
-119.125,41.375,0
-118.875,41.375,0
-118.625,41.375,0
-118.375,41.375,0
-118.125,41.375,0
-117.875,41.375,0
-117.625,41.375,0
-117.375,41.375,0
-117.125,41.375,0
-116.875,41.375,0
-116.625,41.375,0
-116.375,41.375,0
-116.125,41.375,0
-115.875,41.375,0
-115.625,41.375,0
-115.375,41.375,0
-115.125,41.375,0
-114.875,41.375,0
-114.625,41.375,0
-114.375,41.375,0
-114.125,41.375,0
-113.875,41.375,0
-113.625,41.375,0
-113.375,41.375,0
-113.125,41.375,0
-112.875,41.375,0
-112.625,41.375,0
-112.375,41.375,0
-112.125,41.375,0
-111.875,41.375,0
-111.625,41.375,0
-111.375,41.375,0
-111.125,41.375,0
-110.875,41.375,0
-110.625,41.375,0
-110.375,41.375,0
-110.125,41.375,0
-109.875,41.375,0
-109.625,41.375,0
-109.375,41.375,0
-109.125,41.375,0
-108.875,41.375,0
-108.625,41.375,0
-108.375,41.375,0
-108.125,41.375,0
-107.875,41.375,0
-107.625,41.375,0
-107.375,41.375,0
-107.125,41.375,0
-106.875,41.375,0
-106.625,41.375,0
-106.375,41.375,0
-106.125,41.375,0
-105.875,41.375,0
-105.625,41.375,0
-105.375,41.375,0
-105.125,41.375,0
-104.875,41.375,0
-104.625,41.375,0
-104.375,41.375,0
-104.125,41.375,0
-103.875,41.375,0
-103.625,41.375,0
-103.375,41.375,0
-103.125,41.375,0
-102.875,41.375,0
-102.625,41.375,0
-102.375,41.375,0
-102.125,41.375,0
-101.875,41.375,0
-101.625,41.375,0
-101.375,41.375,0
-101.125,41.375,0
-100.875,41.375,0
-100.625,41.375,0
-100.375,41.375,0
-100.125,41.375,0
-99.875,41.375,0
-99.625,41.375,0
-99.375,41.375,0
-99.125,41.375,0
-98.875,41.375,0
-98.625,41.375,0
-98.375,41.375,0
-98.125,41.375,0
-97.875,41.375,0
-97.625,41.375,0
-97.375,41.375,0
-97.125,41.375,0
-96.875,41.375,0
-96.625,41.375,0
-96.375,41.375,0
-96.125,41.375,0
-95.875,41.375,0
-95.625,41.375,0
-95.375,41.375,0
-95.125,41.375,0
-94.875,41.375,0
-94.625,41.375,0
-94.375,41.375,0
-94.125,41.375,0
-93.875,41.375,0
-93.625,41.375,0
-93.375,41.375,0
-93.125,41.375,0
-92.875,41.375,0
-92.625,41.375,0
-92.375,41.375,0
-92.125,41.375,0
-91.875,41.375,0
-91.625,41.375,0
-91.375,41.375,0
-91.125,41.375,0
-90.875,41.375,0
-90.625,41.375,0
-90.375,41.375,0
-90.125,41.375,0
-179.875,41.125,-5826.77
-179.625,41.125,-5858.27
-179.375,41.125,-5889.76
-179.125,41.125,-5889.76
-178.875,41.125,-5889.76
-178.625,41.125,-5858.27
-178.375,41.125,-5858.27
-178.125,41.125,-5826.77
-177.875,41.125,-5795.28
-177.625,41.125,-5795.28
-177.375,41.125,-5763.78
-177.125,41.125,-5763.78
-176.875,41.125,-5795.28
-176.625,41.125,-5795.28
-176.375,41.125,-5826.77
-176.125,41.125,-5858.27
-175.875,41.125,-5889.76
-175.625,41.125,-5889.76
-175.375,41.125,-5921.26
-175.125,41.125,-5921.26
-174.875,41.125,-5921.26
-174.625,41.125,-5921.26
-174.375,41.125,-5889.76
-174.125,41.125,-5889.76
-173.875,41.125,-5889.76
-173.625,41.125,-5858.27
-173.375,41.125,-5858.27
-173.125,41.125,-5858.27
-172.875,41.125,-5858.27
-172.625,41.125,-5826.77
-172.375,41.125,-5826.77
-172.125,41.125,-5826.77
-171.875,41.125,-5826.77
-171.625,41.125,-5826.77
-171.375,41.125,-5795.28
-171.125,41.125,-5795.28
-170.875,41.125,-5795.28
-170.625,41.125,-5795.28
-170.375,41.125,-5795.28
-170.125,41.125,-5795.28
-169.875,41.125,-5826.77
-169.625,41.125,-5826.77
-169.375,41.125,-5826.77
-169.125,41.125,-5858.27
-168.875,41.125,-5858.27
-168.625,41.125,-5858.27
-168.375,41.125,-5826.77
-168.125,41.125,-5826.77
-167.875,41.125,-5795.28
-167.625,41.125,-5795.28
-167.375,41.125,-5763.78
-167.125,41.125,-5763.78
-166.875,41.125,-5732.28
-166.625,41.125,-5732.28
-166.375,41.125,-5700.79
-166.125,41.125,-5700.79
-165.875,41.125,-5700.79
-165.625,41.125,-5700.79
-165.375,41.125,-5669.29
-165.125,41.125,-5669.29
-164.875,41.125,-5669.29
-164.625,41.125,-5669.29
-164.375,41.125,-5669.29
-164.125,41.125,-5669.29
-163.875,41.125,-5637.8
-163.625,41.125,-5637.8
-163.375,41.125,-5637.8
-163.125,41.125,-5637.8
-162.875,41.125,-5637.8
-162.625,41.125,-5606.3
-162.375,41.125,-5606.3
-162.125,41.125,-5606.3
-161.875,41.125,-5606.3
-161.625,41.125,-5606.3
-161.375,41.125,-5574.8
-161.125,41.125,-5574.8
-160.875,41.125,-5543.31
-160.625,41.125,-5543.31
-160.375,41.125,-5511.81
-160.125,41.125,-5480.31
-159.875,41.125,-5417.32
-159.625,41.125,-5417.32
-159.375,41.125,-5417.32
-159.125,41.125,-5417.32
-158.875,41.125,-5354.33
-158.625,41.125,-5165.35
-158.375,41.125,-5007.87
-158.125,41.125,-5039.37
-157.875,41.125,-5322.83
-157.625,41.125,-5480.31
-157.375,41.125,-5511.81
-157.125,41.125,-5511.81
-156.875,41.125,-5480.31
-156.625,41.125,-5448.82
-156.375,41.125,-5291.34
-156.125,41.125,-5259.84
-155.875,41.125,-5354.33
-155.625,41.125,-5385.83
-155.375,41.125,-5385.83
-155.125,41.125,-5417.32
-154.875,41.125,-5385.83
-154.625,41.125,-5354.33
-154.375,41.125,-5291.34
-154.125,41.125,-5259.84
-153.875,41.125,-5228.35
-153.625,41.125,-5133.86
-153.375,41.125,-5102.36
-153.125,41.125,-5102.36
-152.875,41.125,-5102.36
-152.625,41.125,-5070.87
-152.375,41.125,-5070.87
-152.125,41.125,-5039.37
-151.875,41.125,-5039.37
-151.625,41.125,-5007.87
-151.375,41.125,-5007.87
-151.125,41.125,-5007.87
-150.875,41.125,-5039.37
-150.625,41.125,-5007.87
-150.375,41.125,-5007.87
-150.125,41.125,-4976.38
-149.875,41.125,-4976.38
-149.625,41.125,-4976.38
-149.375,41.125,-5007.87
-149.125,41.125,-5007.87
-148.875,41.125,-5007.87
-148.625,41.125,-5007.87
-148.375,41.125,-5007.87
-148.125,41.125,-5007.87
-147.875,41.125,-5007.87
-147.625,41.125,-4944.88
-147.375,41.125,-4944.88
-147.125,41.125,-4881.89
-146.875,41.125,-4913.39
-146.625,41.125,-4913.39
-146.375,41.125,-4913.39
-146.125,41.125,-4913.39
-145.875,41.125,-4881.89
-145.625,41.125,-4818.9
-145.375,41.125,-4755.91
-145.125,41.125,-4598.43
-144.875,41.125,-4724.41
-144.625,41.125,-4755.91
-144.375,41.125,-4755.91
-144.125,41.125,-4755.91
-143.875,41.125,-4755.91
-143.625,41.125,-4755.91
-143.375,41.125,-4724.41
-143.125,41.125,-4692.91
-142.875,41.125,-4692.91
-142.625,41.125,-4692.91
-142.375,41.125,-4692.91
-142.125,41.125,-4692.91
-141.875,41.125,-4692.91
-141.625,41.125,-4692.91
-141.375,41.125,-4661.42
-141.125,41.125,-4661.42
-140.875,41.125,-4692.91
-140.625,41.125,-4598.43
-140.375,41.125,-4535.43
-140.125,41.125,-4566.93
-139.875,41.125,-4503.94
-139.625,41.125,-4472.44
-139.375,41.125,-4440.94
-139.125,41.125,-4409.45
-138.875,41.125,-4314.96
-138.625,41.125,-4314.96
-138.375,41.125,-4283.46
-138.125,41.125,-4251.97
-137.875,41.125,-4220.47
-137.625,41.125,-4188.98
-137.375,41.125,-4188.98
-137.125,41.125,-4188.98
-136.875,41.125,-4188.98
-136.625,41.125,-4188.98
-136.375,41.125,-4125.98
-136.125,41.125,-4125.98
-135.875,41.125,-4125.98
-135.625,41.125,-4094.49
-135.375,41.125,-4062.99
-135.125,41.125,-4062.99
-134.875,41.125,-4000
-134.625,41.125,-4000
-134.375,41.125,-3968.5
-134.125,41.125,-3968.5
-133.875,41.125,-3968.5
-133.625,41.125,-3905.51
-133.375,41.125,-3842.52
-133.125,41.125,-3811.02
-132.875,41.125,-3716.54
-132.625,41.125,-3653.54
-132.375,41.125,-3685.04
-132.125,41.125,-3716.54
-131.875,41.125,-3622.05
-131.625,41.125,-3527.56
-131.375,41.125,-3527.56
-131.125,41.125,-3653.54
-130.875,41.125,-2519.69
-130.625,41.125,-3055.12
-130.375,41.125,-3149.61
-130.125,41.125,-2614.17
-129.875,41.125,-3181.1
-129.625,41.125,-2992.13
-129.375,41.125,-3086.61
-129.125,41.125,-3086.61
-128.875,41.125,-3212.6
-128.625,41.125,-3212.6
-128.375,41.125,-3212.6
-128.125,41.125,-3023.62
-127.875,41.125,-2488.19
-127.625,41.125,-1952.76
-127.375,41.125,-3023.62
-127.125,41.125,-2519.69
-126.875,41.125,-3023.62
-126.625,41.125,-2992.13
-126.375,41.125,-3023.62
-126.125,41.125,-3086.61
-125.875,41.125,-3086.61
-125.625,41.125,-3086.61
-125.375,41.125,-3118.11
-125.125,41.125,-3118.11
-124.875,41.125,-1448.82
-124.625,41.125,-1102.36
-124.375,41.125,-314.96
-124.125,41.125,-31.5
-123.875,41.125,0
-123.625,41.125,0
-123.375,41.125,0
-123.125,41.125,0
-122.875,41.125,0
-122.625,41.125,0
-122.375,41.125,0
-122.125,41.125,0
-121.875,41.125,0
-121.625,41.125,0
-121.375,41.125,0
-121.125,41.125,0
-120.875,41.125,0
-120.625,41.125,0
-120.375,41.125,0
-120.125,41.125,0
-119.875,41.125,0
-119.625,41.125,0
-119.375,41.125,0
-119.125,41.125,0
-118.875,41.125,0
-118.625,41.125,0
-118.375,41.125,0
-118.125,41.125,0
-117.875,41.125,0
-117.625,41.125,0
-117.375,41.125,0
-117.125,41.125,0
-116.875,41.125,0
-116.625,41.125,0
-116.375,41.125,0
-116.125,41.125,0
-115.875,41.125,0
-115.625,41.125,0
-115.375,41.125,0
-115.125,41.125,0
-114.875,41.125,0
-114.625,41.125,0
-114.375,41.125,0
-114.125,41.125,0
-113.875,41.125,0
-113.625,41.125,0
-113.375,41.125,0
-113.125,41.125,0
-112.875,41.125,0
-112.625,41.125,0
-112.375,41.125,0
-112.125,41.125,0
-111.875,41.125,0
-111.625,41.125,0
-111.375,41.125,0
-111.125,41.125,0
-110.875,41.125,0
-110.625,41.125,0
-110.375,41.125,0
-110.125,41.125,0
-109.875,41.125,0
-109.625,41.125,0
-109.375,41.125,0
-109.125,41.125,0
-108.875,41.125,0
-108.625,41.125,0
-108.375,41.125,0
-108.125,41.125,0
-107.875,41.125,0
-107.625,41.125,0
-107.375,41.125,0
-107.125,41.125,0
-106.875,41.125,0
-106.625,41.125,0
-106.375,41.125,0
-106.125,41.125,0
-105.875,41.125,0
-105.625,41.125,0
-105.375,41.125,0
-105.125,41.125,0
-104.875,41.125,0
-104.625,41.125,0
-104.375,41.125,0
-104.125,41.125,0
-103.875,41.125,0
-103.625,41.125,0
-103.375,41.125,0
-103.125,41.125,0
-102.875,41.125,0
-102.625,41.125,0
-102.375,41.125,0
-102.125,41.125,0
-101.875,41.125,0
-101.625,41.125,0
-101.375,41.125,0
-101.125,41.125,0
-100.875,41.125,0
-100.625,41.125,0
-100.375,41.125,0
-100.125,41.125,0
-99.875,41.125,0
-99.625,41.125,0
-99.375,41.125,0
-99.125,41.125,0
-98.875,41.125,0
-98.625,41.125,0
-98.375,41.125,0
-98.125,41.125,0
-97.875,41.125,0
-97.625,41.125,0
-97.375,41.125,0
-97.125,41.125,0
-96.875,41.125,0
-96.625,41.125,0
-96.375,41.125,0
-96.125,41.125,0
-95.875,41.125,0
-95.625,41.125,0
-95.375,41.125,0
-95.125,41.125,0
-94.875,41.125,0
-94.625,41.125,0
-94.375,41.125,0
-94.125,41.125,0
-93.875,41.125,0
-93.625,41.125,0
-93.375,41.125,0
-93.125,41.125,0
-92.875,41.125,0
-92.625,41.125,0
-92.375,41.125,0
-92.125,41.125,0
-91.875,41.125,0
-91.625,41.125,0
-91.375,41.125,0
-91.125,41.125,0
-90.875,41.125,0
-90.625,41.125,0
-90.375,41.125,0
-90.125,41.125,0
-179.875,40.875,-5669.29
-179.625,40.875,-5732.28
-179.375,40.875,-5795.28
-179.125,40.875,-5826.77
-178.875,40.875,-5826.77
-178.625,40.875,-5795.28
-178.375,40.875,-5763.78
-178.125,40.875,-5763.78
-177.875,40.875,-5732.28
-177.625,40.875,-5700.79
-177.375,40.875,-5700.79
-177.125,40.875,-5700.79
-176.875,40.875,-5700.79
-176.625,40.875,-5700.79
-176.375,40.875,-5732.28
-176.125,40.875,-5763.78
-175.875,40.875,-5795.28
-175.625,40.875,-5826.77
-175.375,40.875,-5858.27
-175.125,40.875,-5889.76
-174.875,40.875,-5889.76
-174.625,40.875,-5889.76
-174.375,40.875,-5889.76
-174.125,40.875,-5889.76
-173.875,40.875,-5858.27
-173.625,40.875,-5858.27
-173.375,40.875,-5858.27
-173.125,40.875,-5826.77
-172.875,40.875,-5826.77
-172.625,40.875,-5826.77
-172.375,40.875,-5795.28
-172.125,40.875,-5795.28
-171.875,40.875,-5795.28
-171.625,40.875,-5763.78
-171.375,40.875,-5763.78
-171.125,40.875,-5763.78
-170.875,40.875,-5763.78
-170.625,40.875,-5763.78
-170.375,40.875,-5763.78
-170.125,40.875,-5763.78
-169.875,40.875,-5763.78
-169.625,40.875,-5795.28
-169.375,40.875,-5826.77
-169.125,40.875,-5826.77
-168.875,40.875,-5826.77
-168.625,40.875,-5858.27
-168.375,40.875,-5826.77
-168.125,40.875,-5826.77
-167.875,40.875,-5795.28
-167.625,40.875,-5795.28
-167.375,40.875,-5763.78
-167.125,40.875,-5763.78
-166.875,40.875,-5732.28
-166.625,40.875,-5732.28
-166.375,40.875,-5700.79
-166.125,40.875,-5700.79
-165.875,40.875,-5700.79
-165.625,40.875,-5700.79
-165.375,40.875,-5669.29
-165.125,40.875,-5669.29
-164.875,40.875,-5669.29
-164.625,40.875,-5669.29
-164.375,40.875,-5669.29
-164.125,40.875,-5669.29
-163.875,40.875,-5669.29
-163.625,40.875,-5669.29
-163.375,40.875,-5637.8
-163.125,40.875,-5637.8
-162.875,40.875,-5637.8
-162.625,40.875,-5637.8
-162.375,40.875,-5606.3
-162.125,40.875,-5606.3
-161.875,40.875,-5606.3
-161.625,40.875,-5606.3
-161.375,40.875,-5606.3
-161.125,40.875,-5606.3
-160.875,40.875,-5606.3
-160.625,40.875,-5574.8
-160.375,40.875,-5480.31
-160.125,40.875,-5354.33
-159.875,40.875,-5354.33
-159.625,40.875,-5417.32
-159.375,40.875,-5417.32
-159.125,40.875,-5417.32
-158.875,40.875,-5354.33
-158.625,40.875,-5291.34
-158.375,40.875,-5259.84
-158.125,40.875,-5291.34
-157.875,40.875,-5385.83
-157.625,40.875,-5448.82
-157.375,40.875,-5511.81
-157.125,40.875,-5511.81
-156.875,40.875,-5511.81
-156.625,40.875,-5480.31
-156.375,40.875,-5417.32
-156.125,40.875,-5385.83
-155.875,40.875,-5385.83
-155.625,40.875,-5385.83
-155.375,40.875,-5385.83
-155.125,40.875,-5417.32
-154.875,40.875,-5385.83
-154.625,40.875,-5354.33
-154.375,40.875,-5259.84
-154.125,40.875,-5196.85
-153.875,40.875,-5165.35
-153.625,40.875,-5133.86
-153.375,40.875,-5133.86
-153.125,40.875,-5133.86
-152.875,40.875,-5133.86
-152.625,40.875,-5102.36
-152.375,40.875,-5070.87
-152.125,40.875,-4976.38
-151.875,40.875,-4976.38
-151.625,40.875,-4976.38
-151.375,40.875,-4976.38
-151.125,40.875,-5007.87
-150.875,40.875,-4976.38
-150.625,40.875,-4976.38
-150.375,40.875,-4976.38
-150.125,40.875,-4976.38
-149.875,40.875,-4944.88
-149.625,40.875,-4944.88
-149.375,40.875,-5007.87
-149.125,40.875,-5007.87
-148.875,40.875,-5007.87
-148.625,40.875,-5007.87
-148.375,40.875,-5007.87
-148.125,40.875,-4944.88
-147.875,40.875,-4913.39
-147.625,40.875,-4913.39
-147.375,40.875,-4850.39
-147.125,40.875,-4850.39
-146.875,40.875,-4818.9
-146.625,40.875,-4818.9
-146.375,40.875,-4787.4
-146.125,40.875,-4566.93
-145.875,40.875,-4787.4
-145.625,40.875,-4787.4
-145.375,40.875,-4818.9
-145.125,40.875,-4818.9
-144.875,40.875,-4818.9
-144.625,40.875,-4818.9
-144.375,40.875,-4818.9
-144.125,40.875,-4818.9
-143.875,40.875,-4787.4
-143.625,40.875,-4787.4
-143.375,40.875,-4755.91
-143.125,40.875,-4692.91
-142.875,40.875,-4692.91
-142.625,40.875,-4692.91
-142.375,40.875,-4692.91
-142.125,40.875,-4692.91
-141.875,40.875,-4724.41
-141.625,40.875,-4692.91
-141.375,40.875,-4692.91
-141.125,40.875,-4692.91
-140.875,40.875,-4724.41
-140.625,40.875,-4535.43
-140.375,40.875,-4598.43
-140.125,40.875,-4598.43
-139.875,40.875,-4472.44
-139.625,40.875,-4535.43
-139.375,40.875,-4377.95
-139.125,40.875,-4409.45
-138.875,40.875,-4377.95
-138.625,40.875,-4346.46
-138.375,40.875,-4283.46
-138.125,40.875,-4251.97
-137.875,40.875,-4220.47
-137.625,40.875,-4188.98
-137.375,40.875,-4188.98
-137.125,40.875,-4220.47
-136.875,40.875,-4220.47
-136.625,40.875,-4188.98
-136.375,40.875,-4188.98
-136.125,40.875,-4188.98
-135.875,40.875,-4188.98
