lon,lat,dttm,chla
-130.5,29.75,2021-09-10T00:00:00.000Z,0.06661844091666666
-130.5,30,2021-09-10T00:00:00.000Z,0.06498605551428571
-130.5,30.25,2021-09-10T00:00:00.000Z,0.07648824619444444
-130.5,30.5,2021-09-10T00:00:00.000Z,0.080464537
-130.5,30.75,2021-09-10T00:00:00.000Z,0.08360822193333334
-130.5,31,2021-09-10T00:00:00.000Z,0.07232296088461539
-130.5,31.25,2021-09-10T00:00:00.000Z,0.07474540111111111
-130.5,31.5,2021-09-10T00:00:00.000Z,0.06981138183333334
-130.5,31.75,2021-09-10T00:00:00.000Z,NA
-130.5,32,2021-09-10T00:00:00.000Z,0.0638111
-130.5,32.25,2021-09-10T00:00:00.000Z,0.06593426766666667
-130.5,32.5,2021-09-10T00:00:00.000Z,0.06603742507692308
-130.5,32.75,2021-09-10T00:00:00.000Z,0.06525055308333333
-130.5,33,2021-09-10T00:00:00.000Z,NA
-130.5,33.25,2021-09-10T00:00:00.000Z,0.076430234
-130.5,33.5,2021-09-10T00:00:00.000Z,0.08375126238235295
-130.5,33.75,2021-09-10T00:00:00.000Z,0.08762308561111111
-130.5,34,2021-09-10T00:00:00.000Z,0.08916349244444445
-130.5,34.25,2021-09-10T00:00:00.000Z,0.0767023879375
-130.5,34.5,2021-09-10T00:00:00.000Z,0.08456737802777778
-130.5,34.75,2021-09-10T00:00:00.000Z,0.08734692172222222
-130.5,35,2021-09-10T00:00:00.000Z,0.11183853341666666
-130.5,35.25,2021-09-10T00:00:00.000Z,0.14136783472222222
-130.5,35.5,2021-09-10T00:00:00.000Z,0.14449039472222222
-130.5,35.75,2021-09-10T00:00:00.000Z,0.13388814466666665
-130.5,36,2021-09-10T00:00:00.000Z,0.11766487297222222
-130.5,36.25,2021-09-10T00:00:00.000Z,0.09823088530555556
-130.5,36.5,2021-09-10T00:00:00.000Z,0.09530503730555556
-130.5,36.75,2021-09-10T00:00:00.000Z,0.09639993747222222
-130.5,37,2021-09-10T00:00:00.000Z,0.09340525797222222
-130.5,37.25,2021-09-10T00:00:00.000Z,0.08656168916666666
-130.5,37.5,2021-09-10T00:00:00.000Z,0.08677676247222223
-130.5,37.75,2021-09-10T00:00:00.000Z,0.08238697670967741
-130.5,38,2021-09-10T00:00:00.000Z,0.07481278905555555
-130.5,38.25,2021-09-10T00:00:00.000Z,0.077233037
-130.5,38.5,2021-09-10T00:00:00.000Z,0.08260975306896552
-130.5,38.75,2021-09-10T00:00:00.000Z,0.08409215816666667
-130.5,39,2021-09-10T00:00:00.000Z,0.099951419
-130.5,39.25,2021-09-10T00:00:00.000Z,0.10194376683333334
-130.5,39.5,2021-09-10T00:00:00.000Z,0.10911560211111111
-130.5,39.75,2021-09-10T00:00:00.000Z,0.11539912911111111
-130.5,40,2021-09-10T00:00:00.000Z,0.11398406922222222
-130.5,40.25,2021-09-10T00:00:00.000Z,0.11045696675
-130.5,40.5,2021-09-10T00:00:00.000Z,0.1057002961111111
-130.5,40.75,2021-09-10T00:00:00.000Z,0.10213707969444444
-130.5,41,2021-09-10T00:00:00.000Z,0.09910309025
-130.5,41.25,2021-09-10T00:00:00.000Z,0.10533381947222223
-130.5,41.5,2021-09-10T00:00:00.000Z,0.10127973638888889
-130.5,41.75,2021-09-10T00:00:00.000Z,0.09941794872222222
-130.5,42,2021-09-10T00:00:00.000Z,0.105401673
-130.5,42.25,2021-09-10T00:00:00.000Z,0.10788128580555556
-130.5,42.5,2021-09-10T00:00:00.000Z,0.10669352102777778
-130.5,42.75,2021-09-10T00:00:00.000Z,0.13349154263888888
-130.5,43,2021-09-10T00:00:00.000Z,0.1432050386111111
-130.5,43.25,2021-09-10T00:00:00.000Z,0.1779003213888889
-130.5,43.5,2021-09-10T00:00:00.000Z,0.15788923833333332
-130.5,43.75,2021-09-10T00:00:00.000Z,0.14399515638888888
-130.5,44,2021-09-10T00:00:00.000Z,0.13316318027777777
-130.5,44.25,2021-09-10T00:00:00.000Z,0.13596025305555556
-130.5,44.5,2021-09-10T00:00:00.000Z,0.13539759666666668
-130.5,44.75,2021-09-10T00:00:00.000Z,0.16866898277777778
-130.5,45,2021-09-10T00:00:00.000Z,0.17340172583333333
-130.5,45.25,2021-09-10T00:00:00.000Z,0.17408586972222223
-130.5,45.5,2021-09-10T00:00:00.000Z,0.17612135888888888
-130.5,45.75,2021-09-10T00:00:00.000Z,0.1824857136111111
-130.5,46,2021-09-10T00:00:00.000Z,0.16617458
-130.5,46.25,2021-09-10T00:00:00.000Z,0.16339809472222222
-130.5,46.5,2021-09-10T00:00:00.000Z,0.22652702666666666
-130.5,46.75,2021-09-10T00:00:00.000Z,0.25176872777777776
-130.5,47,2021-09-10T00:00:00.000Z,0.2664785247222222
-130.5,47.25,2021-09-10T00:00:00.000Z,0.23066867794117646
-130.5,47.5,2021-09-10T00:00:00.000Z,0.213086223
-130.5,47.75,2021-09-10T00:00:00.000Z,0.233004014
-130.5,48,2021-09-10T00:00:00.000Z,0.235560825
-130.5,48.25,2021-09-10T00:00:00.000Z,0.337983345
-130.5,48.5,2021-09-10T00:00:00.000Z,0.266251915
-130.5,48.75,2021-09-10T00:00:00.000Z,NA
-130.5,49,2021-09-10T00:00:00.000Z,0.23276237904761904
-130.5,49.25,2021-09-10T00:00:00.000Z,0.19705380228571429
-130.5,49.5,2021-09-10T00:00:00.000Z,0.19211070583333334
-130.5,49.75,2021-09-10T00:00:00.000Z,0.2301677425
-130.5,50,2021-09-10T00:00:00.000Z,0.17485484
-130.25,0,2021-09-10T00:00:00.000Z,0.1735972672222222
-130.25,0.25,2021-09-10T00:00:00.000Z,0.16852582685714285
-130.25,0.5,2021-09-10T00:00:00.000Z,0.16399900388888888
-130.25,0.75,2021-09-10T00:00:00.000Z,0.15546263277777778
-130.25,1,2021-09-10T00:00:00.000Z,0.15570993777777778
-130.25,1.25,2021-09-10T00:00:00.000Z,0.15275135444444443
-130.25,1.5,2021-09-10T00:00:00.000Z,0.15479555606060605
-130.25,1.75,2021-09-10T00:00:00.000Z,0.16389220416666667
-130.25,2,2021-09-10T00:00:00.000Z,NA
-130.25,2.25,2021-09-10T00:00:00.000Z,0.15952864142857143
-130.25,2.5,2021-09-10T00:00:00.000Z,0.161088475
-130.25,2.75,2021-09-10T00:00:00.000Z,0.11595739499999999
-130.25,3,2021-09-10T00:00:00.000Z,0.17596238315789475
-130.25,3.25,2021-09-10T00:00:00.000Z,0.16559592352941177
-130.25,3.5,2021-09-10T00:00:00.000Z,0.16527815
-130.25,3.75,2021-09-10T00:00:00.000Z,NA
-130.25,4,2021-09-10T00:00:00.000Z,NA
-130.25,4.25,2021-09-10T00:00:00.000Z,0.141892705625
-130.25,4.5,2021-09-10T00:00:00.000Z,0.12722309396
-130.25,4.75,2021-09-10T00:00:00.000Z,0.1218068996388889
-130.25,5,2021-09-10T00:00:00.000Z,0.11278306641666666
-130.25,5.25,2021-09-10T00:00:00.000Z,0.11886828541935483
-130.25,5.5,2021-09-10T00:00:00.000Z,0.1320649363888889
-130.25,5.75,2021-09-10T00:00:00.000Z,0.13112414687500001
-130.25,6,2021-09-10T00:00:00.000Z,NA
-130.25,6.25,2021-09-10T00:00:00.000Z,NA
-130.25,6.5,2021-09-10T00:00:00.000Z,0.10889317086666667
-130.25,6.75,2021-09-10T00:00:00.000Z,0.10391351814285714
-130.25,7,2021-09-10T00:00:00.000Z,0.09631402533333333
-130.25,7.25,2021-09-10T00:00:00.000Z,0.10470147903571428
-130.25,7.5,2021-09-10T00:00:00.000Z,0.099277727
-130.25,7.75,2021-09-10T00:00:00.000Z,0.0783999069090909
-130.25,8,2021-09-10T00:00:00.000Z,0.08197840761764706
-130.25,8.25,2021-09-10T00:00:00.000Z,0.07819686866666667
-130.25,8.5,2021-09-10T00:00:00.000Z,0.07839669742857143
-130.25,8.75,2021-09-10T00:00:00.000Z,0.08183278416666667
-130.25,9,2021-09-10T00:00:00.000Z,0.09206338897222223
-130.25,9.25,2021-09-10T00:00:00.000Z,0.09986112618181818
-130.25,9.5,2021-09-10T00:00:00.000Z,0.10370242424242425
-130.25,9.75,2021-09-10T00:00:00.000Z,0.10213675722222222
-130.25,10,2021-09-10T00:00:00.000Z,0.10113435752941176
-130.25,10.25,2021-09-10T00:00:00.000Z,0.09494740104347826
-130.25,10.5,2021-09-10T00:00:00.000Z,0.10863655424242424
-130.25,10.75,2021-09-10T00:00:00.000Z,0.11575715060714285
-130.25,11,2021-09-10T00:00:00.000Z,0.11030255269444444
-130.25,11.25,2021-09-10T00:00:00.000Z,0.1072458316
-130.25,11.5,2021-09-10T00:00:00.000Z,0.09491398146428572
-130.25,11.75,2021-09-10T00:00:00.000Z,0.102321800625
-130.25,12,2021-09-10T00:00:00.000Z,0.08489940470588235
-130.25,12.25,2021-09-10T00:00:00.000Z,0.062578150625
-130.25,12.5,2021-09-10T00:00:00.000Z,0.0676407611
-130.25,12.75,2021-09-10T00:00:00.000Z,0.061585366833333335
-130.25,13,2021-09-10T00:00:00.000Z,0.065222219125
-130.25,13.25,2021-09-10T00:00:00.000Z,0.06366444558333333
-130.25,13.5,2021-09-10T00:00:00.000Z,0.06250934166666666
-130.25,13.75,2021-09-10T00:00:00.000Z,0.06214772893548387
-130.25,14,2021-09-10T00:00:00.000Z,0.06346206951515151
-130.25,14.25,2021-09-10T00:00:00.000Z,0.0652607891111111
-130.25,14.5,2021-09-10T00:00:00.000Z,0.06879266336111112
-130.25,14.75,2021-09-10T00:00:00.000Z,0.07078681058333333
-130.25,15,2021-09-10T00:00:00.000Z,0.08304987591666667
-130.25,15.25,2021-09-10T00:00:00.000Z,0.07576193881818181
-130.25,15.5,2021-09-10T00:00:00.000Z,0.07383069833333333
-130.25,15.75,2021-09-10T00:00:00.000Z,0.06400334057142858
-130.25,16,2021-09-10T00:00:00.000Z,0.0507593235
-130.25,16.25,2021-09-10T00:00:00.000Z,0.05171783644444444
-130.25,16.5,2021-09-10T00:00:00.000Z,0.0610933024
-130.25,16.75,2021-09-10T00:00:00.000Z,0.062421766515151515
-130.25,17,2021-09-10T00:00:00.000Z,0.058041976642857145
-130.25,17.25,2021-09-10T00:00:00.000Z,0.056818311322580646
-130.25,17.5,2021-09-10T00:00:00.000Z,0.056005129583333334
-130.25,17.75,2021-09-10T00:00:00.000Z,0.05431624166666667
-130.25,18,2021-09-10T00:00:00.000Z,0.05582602225
-130.25,18.25,2021-09-10T00:00:00.000Z,0.06000932395652174
-130.25,18.5,2021-09-10T00:00:00.000Z,0.05842725329166667
-130.25,18.75,2021-09-10T00:00:00.000Z,0.05944282708333334
-130.25,19,2021-09-10T00:00:00.000Z,0.06511169030555555
-130.25,19.25,2021-09-10T00:00:00.000Z,0.0625276503939394
-130.25,19.5,2021-09-10T00:00:00.000Z,0.06065748130555555
-130.25,19.75,2021-09-10T00:00:00.000Z,0.06028627930555556
-130.25,20,2021-09-10T00:00:00.000Z,0.057393170888888886
-130.25,20.25,2021-09-10T00:00:00.000Z,0.05606874747222222
-130.25,20.5,2021-09-10T00:00:00.000Z,0.055838846406249996
-130.25,20.75,2021-09-10T00:00:00.000Z,0.05157823544444445
-130.25,21,2021-09-10T00:00:00.000Z,0.04457917538888889
-130.25,21.25,2021-09-10T00:00:00.000Z,0.0577561624
-130.25,21.5,2021-09-10T00:00:00.000Z,0.06000758473913043
-130.25,21.75,2021-09-10T00:00:00.000Z,0.06376585871428571
-130.25,22,2021-09-10T00:00:00.000Z,0.061909881694444446
-130.25,22.25,2021-09-10T00:00:00.000Z,0.05988615352777778
-130.25,22.5,2021-09-10T00:00:00.000Z,0.05971888547222222
-130.25,22.75,2021-09-10T00:00:00.000Z,0.05575962627777778
-130.25,23,2021-09-10T00:00:00.000Z,0.056018425894736844
-130.25,23.25,2021-09-10T00:00:00.000Z,0.0592569055
-130.25,23.5,2021-09-10T00:00:00.000Z,0.059947274333333335
-130.25,23.75,2021-09-10T00:00:00.000Z,0.06110528202777778
-130.25,24,2021-09-10T00:00:00.000Z,0.05934174675
-130.25,24.25,2021-09-10T00:00:00.000Z,0.05590166575
-130.25,24.5,2021-09-10T00:00:00.000Z,0.05374450963636364
-130.25,24.75,2021-09-10T00:00:00.000Z,0.0533319815
-130.25,25,2021-09-10T00:00:00.000Z,NA
-130.25,25.25,2021-09-10T00:00:00.000Z,0.05253991887878788
-130.25,25.5,2021-09-10T00:00:00.000Z,0.05730443238235294
-130.25,25.75,2021-09-10T00:00:00.000Z,0.059285192361111114
-130.25,26,2021-09-10T00:00:00.000Z,0.05908043852777778
-130.25,26.25,2021-09-10T00:00:00.000Z,0.06261756075
-130.25,26.5,2021-09-10T00:00:00.000Z,0.06140756263888889
-130.25,26.75,2021-09-10T00:00:00.000Z,0.060924763694444446
-130.25,27,2021-09-10T00:00:00.000Z,0.05972071594444445
-130.25,27.25,2021-09-10T00:00:00.000Z,0.0610231335
-130.25,27.5,2021-09-10T00:00:00.000Z,0.05852591045714286
-130.25,27.75,2021-09-10T00:00:00.000Z,0.05880877616666667
-130.25,28,2021-09-10T00:00:00.000Z,0.05959750413888889
-130.25,28.25,2021-09-10T00:00:00.000Z,0.06047677
-130.25,28.5,2021-09-10T00:00:00.000Z,0.06113205357692308
-130.25,28.75,2021-09-10T00:00:00.000Z,0.058055502068965516
-130.25,29,2021-09-10T00:00:00.000Z,0.06523200990909091
-130.25,29.25,2021-09-10T00:00:00.000Z,0.07134992138888889
-130.25,29.5,2021-09-10T00:00:00.000Z,0.07087842930555556
-130.25,29.75,2021-09-10T00:00:00.000Z,0.06864710630555555
-130.25,30,2021-09-10T00:00:00.000Z,0.07476556247222223
-130.25,30.25,2021-09-10T00:00:00.000Z,0.08159377780555556
-130.25,30.5,2021-09-10T00:00:00.000Z,0.08180664577777777
-130.25,30.75,2021-09-10T00:00:00.000Z,0.06763434744117647
-130.25,31,2021-09-10T00:00:00.000Z,0.06678592667857143
-130.25,31.25,2021-09-10T00:00:00.000Z,0.07196973361111111
-130.25,31.5,2021-09-10T00:00:00.000Z,0.07132758663888888
-130.25,31.75,2021-09-10T00:00:00.000Z,0.06787199224137931
-130.25,32,2021-09-10T00:00:00.000Z,0.06821655624
-130.25,32.25,2021-09-10T00:00:00.000Z,0.07062687211111111
-130.25,32.5,2021-09-10T00:00:00.000Z,0.07028220448275863
-130.25,32.75,2021-09-10T00:00:00.000Z,0.064137342
-130.25,33,2021-09-10T00:00:00.000Z,0.06741417
-130.25,33.25,2021-09-10T00:00:00.000Z,NA
-130.25,33.5,2021-09-10T00:00:00.000Z,0.08277949708
-130.25,33.75,2021-09-10T00:00:00.000Z,0.10050205913888889
-130.25,34,2021-09-10T00:00:00.000Z,0.10179268316666666
-130.25,34.25,2021-09-10T00:00:00.000Z,0.09964868308333333
-130.25,34.5,2021-09-10T00:00:00.000Z,0.09576734030555556
-130.25,34.75,2021-09-10T00:00:00.000Z,0.09498422886111112
-130.25,35,2021-09-10T00:00:00.000Z,0.1222691493611111
-130.25,35.25,2021-09-10T00:00:00.000Z,0.1534239572222222
-130.25,35.5,2021-09-10T00:00:00.000Z,0.1511115663888889
-130.25,35.75,2021-09-10T00:00:00.000Z,0.1497595436111111
-130.25,36,2021-09-10T00:00:00.000Z,0.14345244083333333
-130.25,36.25,2021-09-10T00:00:00.000Z,0.11034891563888889
-130.25,36.5,2021-09-10T00:00:00.000Z,0.08862120269444444
-130.25,36.75,2021-09-10T00:00:00.000Z,0.08835302772222223
-130.25,37,2021-09-10T00:00:00.000Z,0.09242302994444444
-130.25,37.25,2021-09-10T00:00:00.000Z,0.0885576281111111
-130.25,37.5,2021-09-10T00:00:00.000Z,0.088116134
-130.25,37.75,2021-09-10T00:00:00.000Z,0.08068795085294118
-130.25,38,2021-09-10T00:00:00.000Z,0.08140260161111111
-130.25,38.25,2021-09-10T00:00:00.000Z,0.08422526655555555
-130.25,38.5,2021-09-10T00:00:00.000Z,0.09560398869444445
-130.25,38.75,2021-09-10T00:00:00.000Z,0.10252927978787879
-130.25,39,2021-09-10T00:00:00.000Z,0.11681980513888889
-130.25,39.25,2021-09-10T00:00:00.000Z,0.12006234430555555
-130.25,39.5,2021-09-10T00:00:00.000Z,0.12451190322222222
-130.25,39.75,2021-09-10T00:00:00.000Z,0.1369901908888889
-130.25,40,2021-09-10T00:00:00.000Z,0.12419413844444445
-130.25,40.25,2021-09-10T00:00:00.000Z,0.1142434965
-130.25,40.5,2021-09-10T00:00:00.000Z,0.11425567111111111
-130.25,40.75,2021-09-10T00:00:00.000Z,0.1141103061388889
-130.25,41,2021-09-10T00:00:00.000Z,0.11156343105555555
-130.25,41.25,2021-09-10T00:00:00.000Z,0.10848686975
-130.25,41.5,2021-09-10T00:00:00.000Z,0.10886227991666667
-130.25,41.75,2021-09-10T00:00:00.000Z,0.1047602663611111
-130.25,42,2021-09-10T00:00:00.000Z,0.11000867075
-130.25,42.25,2021-09-10T00:00:00.000Z,0.10932824766666667
-130.25,42.5,2021-09-10T00:00:00.000Z,0.10465698477777778
-130.25,42.75,2021-09-10T00:00:00.000Z,0.11735976616666667
-130.25,43,2021-09-10T00:00:00.000Z,0.15590263683333333
-130.25,43.25,2021-09-10T00:00:00.000Z,0.19153322166666667
-130.25,43.5,2021-09-10T00:00:00.000Z,0.15419863416666668
-130.25,43.75,2021-09-10T00:00:00.000Z,0.13332674305555556
-130.25,44,2021-09-10T00:00:00.000Z,0.1305164352777778
-130.25,44.25,2021-09-10T00:00:00.000Z,0.13418682305555554
-130.25,44.5,2021-09-10T00:00:00.000Z,0.13630492083333334
-130.25,44.75,2021-09-10T00:00:00.000Z,0.16896254444444445
-130.25,45,2021-09-10T00:00:00.000Z,0.18083413444444443
-130.25,45.25,2021-09-10T00:00:00.000Z,0.16153855027777778
-130.25,45.5,2021-09-10T00:00:00.000Z,0.14221160527777776
-130.25,45.75,2021-09-10T00:00:00.000Z,0.18500294166666667
-130.25,46,2021-09-10T00:00:00.000Z,0.1588801386111111
-130.25,46.25,2021-09-10T00:00:00.000Z,0.1558151727777778
-130.25,46.5,2021-09-10T00:00:00.000Z,0.21331634777777778
-130.25,46.75,2021-09-10T00:00:00.000Z,0.24831529694444443
-130.25,47,2021-09-10T00:00:00.000Z,0.24891757583333332
-130.25,47.25,2021-09-10T00:00:00.000Z,0.20189279096774193
-130.25,47.5,2021-09-10T00:00:00.000Z,0.20584598222222222
-130.25,47.75,2021-09-10T00:00:00.000Z,0.1956881
-130.25,48,2021-09-10T00:00:00.000Z,0.2450062
-130.25,48.25,2021-09-10T00:00:00.000Z,NA
-130.25,48.5,2021-09-10T00:00:00.000Z,0.27891721416666665
-130.25,48.75,2021-09-10T00:00:00.000Z,0.24448234545454545
-130.25,49,2021-09-10T00:00:00.000Z,0.17809104333333334
-130.25,49.25,2021-09-10T00:00:00.000Z,0.17940952333333332
-130.25,49.5,2021-09-10T00:00:00.000Z,NA
-130.25,49.75,2021-09-10T00:00:00.000Z,0.6843382666666666
-130.25,50,2021-09-10T00:00:00.000Z,0.60924363
-130,0,2021-09-10T00:00:00.000Z,0.17287555058823528
-130,0.25,2021-09-10T00:00:00.000Z,0.18018964571428572
-130,0.5,2021-09-10T00:00:00.000Z,0.1715487
-130,0.75,2021-09-10T00:00:00.000Z,0.15260568384615383
-130,1,2021-09-10T00:00:00.000Z,0.15590676111111113
-130,1.25,2021-09-10T00:00:00.000Z,0.15380380305555555
-130,1.5,2021-09-10T00:00:00.000Z,0.15863846805555556
-130,1.75,2021-09-10T00:00:00.000Z,0.16588078448275861
-130,2,2021-09-10T00:00:00.000Z,NA
-130,2.25,2021-09-10T00:00:00.000Z,0.15923629125
-130,2.5,2021-09-10T00:00:00.000Z,0.15905257166666667
-130,2.75,2021-09-10T00:00:00.000Z,0.19209367
-130,3,2021-09-10T00:00:00.000Z,NA
-130,3.25,2021-09-10T00:00:00.000Z,NA
-130,3.5,2021-09-10T00:00:00.000Z,NA
-130,3.75,2021-09-10T00:00:00.000Z,0.14732907
-130,4,2021-09-10T00:00:00.000Z,NA
-130,4.25,2021-09-10T00:00:00.000Z,0.147259929
-130,4.5,2021-09-10T00:00:00.000Z,NA
-130,4.75,2021-09-10T00:00:00.000Z,0.1140373009047619
-130,5,2021-09-10T00:00:00.000Z,0.126291305
-130,5.25,2021-09-10T00:00:00.000Z,0.124333665
-130,5.5,2021-09-10T00:00:00.000Z,0.129335474
-130,5.75,2021-09-10T00:00:00.000Z,NA
-130,6,2021-09-10T00:00:00.000Z,NA
-130,6.25,2021-09-10T00:00:00.000Z,0.12154001333333334
-130,6.5,2021-09-10T00:00:00.000Z,0.1175686450625
-130,6.75,2021-09-10T00:00:00.000Z,0.0966367755
-130,7,2021-09-10T00:00:00.000Z,0.0965836304736842
-130,7.25,2021-09-10T00:00:00.000Z,0.11424488357575757
-130,7.5,2021-09-10T00:00:00.000Z,0.09896480411428571
-130,7.75,2021-09-10T00:00:00.000Z,0.09278191890625
-130,8,2021-09-10T00:00:00.000Z,0.082174451625
-130,8.25,2021-09-10T00:00:00.000Z,0.0817176418
-130,8.5,2021-09-10T00:00:00.000Z,0.07643089223529412
-130,8.75,2021-09-10T00:00:00.000Z,0.07921007166666667
-130,9,2021-09-10T00:00:00.000Z,0.099583478
-130,9.25,2021-09-10T00:00:00.000Z,0.09586482240000001
-130,9.5,2021-09-10T00:00:00.000Z,0.10184766528571429
-130,9.75,2021-09-10T00:00:00.000Z,0.09733443782608696
-130,10,2021-09-10T00:00:00.000Z,0.10636217591304348
-130,10.25,2021-09-10T00:00:00.000Z,0.1205122556
-130,10.5,2021-09-10T00:00:00.000Z,0.11654095844444445
-130,10.75,2021-09-10T00:00:00.000Z,0.1114347669
-130,11,2021-09-10T00:00:00.000Z,0.1047672340625
-130,11.25,2021-09-10T00:00:00.000Z,0.09317535968571429
-130,11.5,2021-09-10T00:00:00.000Z,0.08992577403030302
-130,11.75,2021-09-10T00:00:00.000Z,0.09250912685714285
-130,12,2021-09-10T00:00:00.000Z,0.10051492
-130,12.25,2021-09-10T00:00:00.000Z,0.076830083
-130,12.5,2021-09-10T00:00:00.000Z,NA
-130,12.75,2021-09-10T00:00:00.000Z,0.056511544
-130,13,2021-09-10T00:00:00.000Z,0.06585206592307692
-130,13.25,2021-09-10T00:00:00.000Z,0.06501867825
-130,13.5,2021-09-10T00:00:00.000Z,0.06730567464705882
-130,13.75,2021-09-10T00:00:00.000Z,0.06319118568965518
-130,14,2021-09-10T00:00:00.000Z,0.06127974127586207
-130,14.25,2021-09-10T00:00:00.000Z,0.06675132641935484
-130,14.5,2021-09-10T00:00:00.000Z,0.07176148091666666
-130,14.75,2021-09-10T00:00:00.000Z,0.07596727463888889
-130,15,2021-09-10T00:00:00.000Z,0.07791948126086956
-130,15.25,2021-09-10T00:00:00.000Z,0.07646351744444445
-130,15.5,2021-09-10T00:00:00.000Z,0.07179930127777778
-130,15.75,2021-09-10T00:00:00.000Z,0.06521022403703704
-130,16,2021-09-10T00:00:00.000Z,0.05601858625
-130,16.25,2021-09-10T00:00:00.000Z,NA
-130,16.5,2021-09-10T00:00:00.000Z,0.05799044566666667
-130,16.75,2021-09-10T00:00:00.000Z,0.06055044744117647
-130,17,2021-09-10T00:00:00.000Z,0.06045432666666666
-130,17.25,2021-09-10T00:00:00.000Z,0.05643705460869565
-130,17.5,2021-09-10T00:00:00.000Z,0.05406812155555556
-130,17.75,2021-09-10T00:00:00.000Z,0.054744272266666665
-130,18,2021-09-10T00:00:00.000Z,0.055394548833333335
-130,18.25,2021-09-10T00:00:00.000Z,0.049133063000000005
-130,18.5,2021-09-10T00:00:00.000Z,0.05523280508333333
-130,18.75,2021-09-10T00:00:00.000Z,0.05596283352941177
-130,19,2021-09-10T00:00:00.000Z,0.05814468211111111
-130,19.25,2021-09-10T00:00:00.000Z,0.057767824814814815
-130,19.5,2021-09-10T00:00:00.000Z,0.058872431684210524
-130,19.75,2021-09-10T00:00:00.000Z,0.05865162255555555
-130,20,2021-09-10T00:00:00.000Z,0.058984949027777775
-130,20.25,2021-09-10T00:00:00.000Z,0.057675513444444444
-130,20.5,2021-09-10T00:00:00.000Z,0.05958941015625
-130,20.75,2021-09-10T00:00:00.000Z,0.056660935555555555
-130,21,2021-09-10T00:00:00.000Z,0.04883492834615385
-130,21.25,2021-09-10T00:00:00.000Z,0.054508648
-130,21.5,2021-09-10T00:00:00.000Z,0.058353484722222224
-130,21.75,2021-09-10T00:00:00.000Z,0.0627215366060606
-130,22,2021-09-10T00:00:00.000Z,0.06040138564516129
-130,22.25,2021-09-10T00:00:00.000Z,0.05861339308333333
-130,22.5,2021-09-10T00:00:00.000Z,0.05925561841176471
-130,22.75,2021-09-10T00:00:00.000Z,0.058116804861111114
-130,23,2021-09-10T00:00:00.000Z,0.0575135413125
-130,23.25,2021-09-10T00:00:00.000Z,0.061118752472222225
-130,23.5,2021-09-10T00:00:00.000Z,0.06110002105555556
-130,23.75,2021-09-10T00:00:00.000Z,0.063348602
-130,24,2021-09-10T00:00:00.000Z,0.058948137958333334
-130,24.25,2021-09-10T00:00:00.000Z,0.059485113625
-130,24.5,2021-09-10T00:00:00.000Z,0.052249801470588234
-130,24.75,2021-09-10T00:00:00.000Z,0.0555601426
-130,25,2021-09-10T00:00:00.000Z,0.054993567
-130,25.25,2021-09-10T00:00:00.000Z,0.05374008605555555
-130,25.5,2021-09-10T00:00:00.000Z,0.05903021213888889
-130,25.75,2021-09-10T00:00:00.000Z,0.05958570436111111
-130,26,2021-09-10T00:00:00.000Z,0.057412758361111114
-130,26.25,2021-09-10T00:00:00.000Z,0.06219198025
-130,26.5,2021-09-10T00:00:00.000Z,0.05984070169444444
-130,26.75,2021-09-10T00:00:00.000Z,0.06185965063888889
-130,27,2021-09-10T00:00:00.000Z,0.06106693994444445
-130,27.25,2021-09-10T00:00:00.000Z,0.058746267727272726
-130,27.5,2021-09-10T00:00:00.000Z,0.05471270257894737
-130,27.75,2021-09-10T00:00:00.000Z,0.059171689166666666
-130,28,2021-09-10T00:00:00.000Z,0.06166239563888889
-130,28.25,2021-09-10T00:00:00.000Z,0.06448997794285714
-130,28.5,2021-09-10T00:00:00.000Z,0.06126190405555556
-130,28.75,2021-09-10T00:00:00.000Z,0.059256762941176475
-130,29,2021-09-10T00:00:00.000Z,0.04822873
-130,29.25,2021-09-10T00:00:00.000Z,0.06801450366666667
-130,29.5,2021-09-10T00:00:00.000Z,0.07583983091666667
-130,29.75,2021-09-10T00:00:00.000Z,0.07382339416666667
-130,30,2021-09-10T00:00:00.000Z,0.08130916358333333
-130,30.25,2021-09-10T00:00:00.000Z,0.08426857427777777
-130,30.5,2021-09-10T00:00:00.000Z,0.08292808305555556
-130,30.75,2021-09-10T00:00:00.000Z,0.07442523916666667
-130,31,2021-09-10T00:00:00.000Z,0.070455421484848485
-130,31.25,2021-09-10T00:00:00.000Z,0.07343990346153846
-130,31.5,2021-09-10T00:00:00.000Z,0.074368054375
-130,31.75,2021-09-10T00:00:00.000Z,0.0741886955483871
-130,32,2021-09-10T00:00:00.000Z,0.07252168383870967
-130,32.25,2021-09-10T00:00:00.000Z,0.06957618963636364
-130,32.5,2021-09-10T00:00:00.000Z,0.0725057105
-130,32.75,2021-09-10T00:00:00.000Z,0.06501226683333333
-130,33,2021-09-10T00:00:00.000Z,0.06537130761904762
-130,33.25,2021-09-10T00:00:00.000Z,NA
-130,33.5,2021-09-10T00:00:00.000Z,0.08144872585185185
-130,33.75,2021-09-10T00:00:00.000Z,0.11641835626666666
-130,34,2021-09-10T00:00:00.000Z,0.11252874480555555
-130,34.25,2021-09-10T00:00:00.000Z,0.10720307161111112
-130,34.5,2021-09-10T00:00:00.000Z,0.10747628263888889
-130,34.75,2021-09-10T00:00:00.000Z,0.10380473469444444
