dttm,lon,lat,sss
2014-11-01,-115.5,14.5,33.4236
2014-11-01,-114.5,14.5,33.4082
2014-11-01,-113.5,14.5,33.4551
2014-11-01,-112.5,14.5,33.3942
2014-11-01,-111.5,14.5,33.5539
2014-11-01,-110.5,14.5,33.5136
2014-11-01,-109.5,14.5,33.5136
2014-11-01,-108.5,14.5,33.6613
2014-11-01,-107.5,14.5,33.6136
2014-11-01,-106.5,14.5,33.491
2014-11-01,-105.5,14.5,33.453
2014-11-01,-104.5,14.5,33.5946
2014-11-01,-103.5,14.5,33.543
2014-11-01,-102.5,14.5,33.6178
2014-11-01,-101.5,14.5,33.3797
2014-11-01,-100.5,14.5,33.197
2014-11-01,-99.5,14.5,33.2957
2014-11-01,-98.5,14.5,33.5064
2014-11-01,-97.5,14.5,33.6183
2014-11-01,-96.5,14.5,33.8168
2014-11-01,-95.5,14.5,33.8115
2014-11-01,-94.5,14.5,33.5612
2014-11-01,-93.5,14.5,33.3434
2014-11-01,-92.5,14.5,NA
2014-11-01,-91.5,14.5,NA
2014-11-01,-90.5,14.5,NA
2014-11-01,-179.5,15.5,34.9515
2014-11-01,-178.5,15.5,34.9515
2014-11-01,-177.5,15.5,34.9208
2014-11-01,-176.5,15.5,34.8634
2014-11-01,-175.5,15.5,34.9933
2014-11-01,-174.5,15.5,35.0353
2014-11-01,-173.5,15.5,35.1458
2014-11-01,-172.5,15.5,35.1227
2014-11-01,-171.5,15.5,35.1723
2014-11-01,-170.5,15.5,35.1917
2014-11-01,-169.5,15.5,35.0754
2014-11-01,-168.5,15.5,34.9356
2014-11-01,-167.5,15.5,34.8841
2014-11-01,-166.5,15.5,34.8559
2014-11-01,-165.5,15.5,34.8396
2014-11-01,-164.5,15.5,34.8891
2014-11-01,-163.5,15.5,34.9514
2014-11-01,-162.5,15.5,34.9294
2014-11-01,-161.5,15.5,34.9118
2014-11-01,-160.5,15.5,34.7827
2014-11-01,-159.5,15.5,34.7901
2014-11-01,-158.5,15.5,34.808
2014-11-01,-157.5,15.5,34.6875
2014-11-01,-156.5,15.5,34.6294
2014-11-01,-155.5,15.5,34.4911
2014-11-01,-154.5,15.5,34.6264
2014-11-01,-153.5,15.5,34.547
2014-11-01,-152.5,15.5,34.5199
2014-11-01,-151.5,15.5,34.3699
2014-11-01,-150.5,15.5,34.3699
2014-11-01,-149.5,15.5,34.4457
2014-11-01,-148.5,15.5,34.4583
2014-11-01,-147.5,15.5,34.5702
2014-11-01,-146.5,15.5,34.3713
2014-11-01,-145.5,15.5,34.3116
2014-11-01,-144.5,15.5,34.2514
2014-11-01,-143.5,15.5,34.2363
2014-11-01,-142.5,15.5,34.28
2014-11-01,-141.5,15.5,34.2262
2014-11-01,-140.5,15.5,34.3386
2014-11-01,-139.5,15.5,34.3148
2014-11-01,-138.5,15.5,34.3069
2014-11-01,-137.5,15.5,34.433
2014-11-01,-136.5,15.5,34.4539
2014-11-01,-135.5,15.5,34.4393
2014-11-01,-134.5,15.5,34.4301
2014-11-01,-133.5,15.5,34.5848
2014-11-01,-132.5,15.5,34.6359
2014-11-01,-131.5,15.5,34.6796
2014-11-01,-130.5,15.5,34.7908
2014-11-01,-129.5,15.5,34.6006
2014-11-01,-128.5,15.5,34.4598
2014-11-01,-127.5,15.5,34.374
2014-11-01,-126.5,15.5,34.5827
2014-11-01,-125.5,15.5,34.5177
2014-11-01,-124.5,15.5,34.2028
2014-11-01,-123.5,15.5,34.2028
2014-11-01,-122.5,15.5,33.9422
2014-11-01,-121.5,15.5,33.8842
2014-11-01,-120.5,15.5,33.8264
2014-11-01,-119.5,15.5,33.9505
2014-11-01,-118.5,15.5,34.0261
2014-11-01,-117.5,15.5,33.8803
2014-11-01,-116.5,15.5,33.8058
2014-11-01,-115.5,15.5,33.6249
2014-11-01,-114.5,15.5,33.668
2014-11-01,-113.5,15.5,33.5358
2014-11-01,-112.5,15.5,33.584
2014-11-01,-111.5,15.5,33.5397
2014-11-01,-110.5,15.5,33.6202
2014-11-01,-109.5,15.5,33.6174
2014-11-01,-108.5,15.5,33.8348
2014-11-01,-107.5,15.5,33.8784
2014-11-01,-106.5,15.5,33.8324
2014-11-01,-105.5,15.5,33.6359
2014-11-01,-104.5,15.5,33.635
2014-11-01,-103.5,15.5,33.6697
2014-11-01,-102.5,15.5,33.6658
2014-11-01,-101.5,15.5,33.4055
2014-11-01,-100.5,15.5,33.336
2014-11-01,-99.5,15.5,33.3404
2014-11-01,-98.5,15.5,33.4264
2014-11-01,-97.5,15.5,33.5123
2014-11-01,-96.5,15.5,33.5983
2014-11-01,-95.5,15.5,33.5983
2014-11-01,-94.5,15.5,NA
2014-11-01,-93.5,15.5,NA
2014-11-01,-92.5,15.5,NA
2014-11-01,-91.5,15.5,NA
2014-11-01,-90.5,15.5,NA
2014-11-01,-179.5,16.5,35.2767
2014-11-01,-178.5,16.5,35.2521
2014-11-01,-177.5,16.5,35.1284
2014-11-01,-176.5,16.5,34.9857
2014-11-01,-175.5,16.5,35.076
2014-11-01,-174.5,16.5,35.0646
2014-11-01,-173.5,16.5,35.119
2014-11-01,-172.5,16.5,35.11
2014-11-01,-171.5,16.5,35.1457
2014-11-01,-170.5,16.5,35.127
2014-11-01,-169.5,16.5,35.0131
2014-11-01,-168.5,16.5,35.0915
2014-11-01,-167.5,16.5,35.0814
2014-11-01,-166.5,16.5,35.0136
2014-11-01,-165.5,16.5,35.0813
2014-11-01,-164.5,16.5,34.9216
2014-11-01,-163.5,16.5,34.9456
2014-11-01,-162.5,16.5,34.9981
2014-11-01,-161.5,16.5,34.9366
2014-11-01,-160.5,16.5,34.8509
2014-11-01,-159.5,16.5,34.7456
2014-11-01,-158.5,16.5,34.7318
2014-11-01,-157.5,16.5,34.7318
2014-11-01,-156.5,16.5,34.6112
2014-11-01,-155.5,16.5,34.6144
2014-11-01,-154.5,16.5,34.7728
2014-11-01,-153.5,16.5,34.5826
2014-11-01,-152.5,16.5,34.6235
2014-11-01,-151.5,16.5,34.6384
2014-11-01,-150.5,16.5,34.5205
2014-11-01,-149.5,16.5,34.6343
2014-11-01,-148.5,16.5,34.5272
2014-11-01,-147.5,16.5,34.568
2014-11-01,-146.5,16.5,34.4108
2014-11-01,-145.5,16.5,34.3091
2014-11-01,-144.5,16.5,34.3975
2014-11-01,-143.5,16.5,34.5905
2014-11-01,-142.5,16.5,34.7799
2014-11-01,-141.5,16.5,34.6982
2014-11-01,-140.5,16.5,34.7685
2014-11-01,-139.5,16.5,34.6374
2014-11-01,-138.5,16.5,34.5008
2014-11-01,-137.5,16.5,34.6138
2014-11-01,-136.5,16.5,34.5935
2014-11-01,-135.5,16.5,34.6824
2014-11-01,-134.5,16.5,34.7746
2014-11-01,-133.5,16.5,34.7746
2014-11-01,-132.5,16.5,34.8622
2014-11-01,-131.5,16.5,34.8229
2014-11-01,-130.5,16.5,34.7994
2014-11-01,-129.5,16.5,34.9638
2014-11-01,-128.5,16.5,34.7223
2014-11-01,-127.5,16.5,34.7761
2014-11-01,-126.5,16.5,34.8699
2014-11-01,-125.5,16.5,34.8026
2014-11-01,-124.5,16.5,34.7147
2014-11-01,-123.5,16.5,34.5325
2014-11-01,-122.5,16.5,34.4384
2014-11-01,-121.5,16.5,34.2697
2014-11-01,-120.5,16.5,34.2801
2014-11-01,-119.5,16.5,34.3688
2014-11-01,-118.5,16.5,34.2033
2014-11-01,-117.5,16.5,34.1668
2014-11-01,-116.5,16.5,34.0367
2014-11-01,-115.5,16.5,33.9228
2014-11-01,-114.5,16.5,33.9528
2014-11-01,-113.5,16.5,33.9854
2014-11-01,-112.5,16.5,33.7414
2014-11-01,-111.5,16.5,33.7405
2014-11-01,-110.5,16.5,33.7421
2014-11-01,-109.5,16.5,33.8532
2014-11-01,-108.5,16.5,33.8532
2014-11-01,-107.5,16.5,33.907
2014-11-01,-106.5,16.5,33.9858
2014-11-01,-105.5,16.5,33.948
2014-11-01,-104.5,16.5,33.6466
2014-11-01,-103.5,16.5,33.6057
2014-11-01,-102.5,16.5,33.6778
2014-11-01,-101.5,16.5,34.0112
2014-11-01,-100.5,16.5,NA
2014-11-01,-99.5,16.5,NA
2014-11-01,-98.5,16.5,NA
2014-11-01,-97.5,16.5,NA
2014-11-01,-96.5,16.5,NA
2014-11-01,-95.5,16.5,NA
2014-11-01,-94.5,16.5,NA
2014-11-01,-93.5,16.5,NA
2014-11-01,-92.5,16.5,NA
2014-11-01,-91.5,16.5,NA
2014-11-01,-90.5,16.5,NA
2014-11-01,-179.5,17.5,35.2626
2014-11-01,-178.5,17.5,35.2985
2014-11-01,-177.5,17.5,35.3225
2014-11-01,-176.5,17.5,35.1676
2014-11-01,-175.5,17.5,35.098
2014-11-01,-174.5,17.5,35.1031
2014-11-01,-173.5,17.5,35.0888
2014-11-01,-172.5,17.5,35.1113
2014-11-01,-171.5,17.5,35.132
2014-11-01,-170.5,17.5,35.1246
2014-11-01,-169.5,17.5,35.0984
2014-11-01,-168.5,17.5,35.1054
2014-11-01,-167.5,17.5,35.0717
2014-11-01,-166.5,17.5,35.0741
2014-11-01,-165.5,17.5,35.1058
2014-11-01,-164.5,17.5,35.025
2014-11-01,-163.5,17.5,34.9748
2014-11-01,-162.5,17.5,35.0012
2014-11-01,-161.5,17.5,35.0012
2014-11-01,-160.5,17.5,34.9105
2014-11-01,-159.5,17.5,34.8386
2014-11-01,-158.5,17.5,34.7228
2014-11-01,-157.5,17.5,34.8557
2014-11-01,-156.5,17.5,34.7132
2014-11-01,-155.5,17.5,34.8168
2014-11-01,-154.5,17.5,34.8465
2014-11-01,-153.5,17.5,34.8256
2014-11-01,-152.5,17.5,34.8636
2014-11-01,-151.5,17.5,34.7761
2014-11-01,-150.5,17.5,34.7687
2014-11-01,-149.5,17.5,34.7223
2014-11-01,-148.5,17.5,34.6676
2014-11-01,-147.5,17.5,34.6715
2014-11-01,-146.5,17.5,34.5606
2014-11-01,-145.5,17.5,34.4137
2014-11-01,-144.5,17.5,34.6026
2014-11-01,-143.5,17.5,34.7887
2014-11-01,-142.5,17.5,34.7833
2014-11-01,-141.5,17.5,34.7337
2014-11-01,-140.5,17.5,34.8072
2014-11-01,-139.5,17.5,34.8072
2014-11-01,-138.5,17.5,34.676
2014-11-01,-137.5,17.5,34.5213
2014-11-01,-136.5,17.5,34.5724
2014-11-01,-135.5,17.5,34.5899
2014-11-01,-134.5,17.5,34.7109
2014-11-01,-133.5,17.5,34.9007
2014-11-01,-132.5,17.5,34.8304
2014-11-01,-131.5,17.5,34.794
2014-11-01,-130.5,17.5,34.8327
2014-11-01,-129.5,17.5,34.8944
2014-11-01,-128.5,17.5,34.854
2014-11-01,-127.5,17.5,34.8717
2014-11-01,-126.5,17.5,34.9751
2014-11-01,-125.5,17.5,34.853
2014-11-01,-124.5,17.5,34.8362
2014-11-01,-123.5,17.5,34.7479
2014-11-01,-122.5,17.5,34.5081
2014-11-01,-121.5,17.5,34.5085
2014-11-01,-120.5,17.5,34.4441
2014-11-01,-119.5,17.5,34.5254
2014-11-01,-118.5,17.5,34.5254
2014-11-01,-117.5,17.5,34.2949
2014-11-01,-116.5,17.5,34.2969
2014-11-01,-115.5,17.5,34.2397
2014-11-01,-114.5,17.5,34.1792
2014-11-01,-113.5,17.5,34.1161
2014-11-01,-112.5,17.5,34.2227
2014-11-01,-111.5,17.5,34.1703
2014-11-01,-110.5,17.5,33.893
2014-11-01,-109.5,17.5,33.8949
2014-11-01,-108.5,17.5,33.959
2014-11-01,-107.5,17.5,33.9928
2014-11-01,-106.5,17.5,33.9225
2014-11-01,-105.5,17.5,33.9463
2014-11-01,-104.5,17.5,33.8349
2014-11-01,-103.5,17.5,33.7972
2014-11-01,-102.5,17.5,NA
2014-11-01,-101.5,17.5,NA
2014-11-01,-100.5,17.5,NA
2014-11-01,-99.5,17.5,NA
2014-11-01,-98.5,17.5,NA
2014-11-01,-97.5,17.5,NA
2014-11-01,-96.5,17.5,NA
2014-11-01,-95.5,17.5,NA
2014-11-01,-94.5,17.5,NA
2014-11-01,-93.5,17.5,NA
2014-11-01,-92.5,17.5,NA
2014-11-01,-91.5,17.5,NA
2014-11-01,-90.5,17.5,NA
2014-11-01,-179.5,18.5,35.2864
2014-11-01,-178.5,18.5,35.2928
2014-11-01,-177.5,18.5,35.3793
2014-11-01,-176.5,18.5,35.3882
2014-11-01,-175.5,18.5,35.2891
2014-11-01,-174.5,18.5,35.2926
2014-11-01,-173.5,18.5,35.2225
2014-11-01,-172.5,18.5,35.0678
2014-11-01,-171.5,18.5,35.068
2014-11-01,-170.5,18.5,35.0761
2014-11-01,-169.5,18.5,35.1685
2014-11-01,-168.5,18.5,35.1931
2014-11-01,-167.5,18.5,35.1298
2014-11-01,-166.5,18.5,35.0614
2014-11-01,-165.5,18.5,35.0507
2014-11-01,-164.5,18.5,35.0523
2014-11-01,-163.5,18.5,35.0523
2014-11-01,-162.5,18.5,34.9587
2014-11-01,-161.5,18.5,34.951
2014-11-01,-160.5,18.5,34.8683
2014-11-01,-159.5,18.5,34.8419
2014-11-01,-158.5,18.5,34.9614
2014-11-01,-157.5,18.5,35.0882
2014-11-01,-156.5,18.5,34.9705
2014-11-01,-155.5,18.5,35.136
2014-11-01,-154.5,18.5,35.1492
2014-11-01,-153.5,18.5,35.0193
2014-11-01,-152.5,18.5,35.0989
2014-11-01,-151.5,18.5,35.0508
2014-11-01,-150.5,18.5,35.0227
2014-11-01,-149.5,18.5,35.0533
2014-11-01,-148.5,18.5,34.964
2014-11-01,-147.5,18.5,34.9681
2014-11-01,-146.5,18.5,34.8402
2014-11-01,-145.5,18.5,34.7041
2014-11-01,-144.5,18.5,34.7041
2014-11-01,-143.5,18.5,34.7145
2014-11-01,-142.5,18.5,34.8992
2014-11-01,-141.5,18.5,34.8393
2014-11-01,-140.5,18.5,34.7083
2014-11-01,-139.5,18.5,34.6454
2014-11-01,-138.5,18.5,34.5743
2014-11-01,-137.5,18.5,34.6274
2014-11-01,-136.5,18.5,34.6843
2014-11-01,-135.5,18.5,34.7314
2014-11-01,-134.5,18.5,34.8682
2014-11-01,-133.5,18.5,34.9644
2014-11-01,-132.5,18.5,34.9189
2014-11-01,-131.5,18.5,34.869
2014-11-01,-130.5,18.5,34.9937
2014-11-01,-129.5,18.5,34.9424
2014-11-01,-128.5,18.5,34.9483
2014-11-01,-127.5,18.5,35.084
2014-11-01,-126.5,18.5,35.0207
2014-11-01,-125.5,18.5,35.0207
2014-11-01,-124.5,18.5,34.9138
2014-11-01,-123.5,18.5,34.8509
2014-11-01,-122.5,18.5,34.8259
2014-11-01,-121.5,18.5,34.6868
2014-11-01,-120.5,18.5,34.6723
2014-11-01,-119.5,18.5,34.534
2014-11-01,-118.5,18.5,34.4784
2014-11-01,-117.5,18.5,34.3308
2014-11-01,-116.5,18.5,34.384
2014-11-01,-115.5,18.5,33.9622
2014-11-01,-114.5,18.5,34.3576
2014-11-01,-113.5,18.5,34.3589
2014-11-01,-112.5,18.5,34.4875
2014-11-01,-111.5,18.5,34.4935
2014-11-01,-110.5,18.5,34.1999
2014-11-01,-109.5,18.5,34.1721
2014-11-01,-108.5,18.5,34.1165
2014-11-01,-107.5,18.5,33.951
2014-11-01,-106.5,18.5,34.0822
2014-11-01,-105.5,18.5,34.0822
2014-11-01,-104.5,18.5,NA
2014-11-01,-103.5,18.5,NA
2014-11-01,-102.5,18.5,NA
2014-11-01,-101.5,18.5,NA
2014-11-01,-100.5,18.5,NA
2014-11-01,-99.5,18.5,NA
2014-11-01,-98.5,18.5,NA
2014-11-01,-97.5,18.5,NA
2014-11-01,-96.5,18.5,NA
2014-11-01,-95.5,18.5,NA
2014-11-01,-94.5,18.5,NA
2014-11-01,-93.5,18.5,NA
2014-11-01,-92.5,18.5,NA
2014-11-01,-91.5,18.5,NA
2014-11-01,-90.5,18.5,NA
2014-11-01,-179.5,19.5,35.4563
2014-11-01,-178.5,19.5,35.3465
2014-11-01,-177.5,19.5,35.4033
2014-11-01,-176.5,19.5,35.3987
2014-11-01,-175.5,19.5,35.5096
2014-11-01,-174.5,19.5,35.4877
2014-11-01,-173.5,19.5,35.3821
2014-11-01,-172.5,19.5,35.2569
2014-11-01,-171.5,19.5,35.3128
2014-11-01,-170.5,19.5,35.2809
2014-11-01,-169.5,19.5,35.2488
2014-11-01,-168.5,19.5,35.2245
2014-11-01,-167.5,19.5,35.185
2014-11-01,-166.5,19.5,35.0168
2014-11-01,-165.5,19.5,35.0168
2014-11-01,-164.5,19.5,35.0893
2014-11-01,-163.5,19.5,35.0377
2014-11-01,-162.5,19.5,35.0089
2014-11-01,-161.5,19.5,34.9732
2014-11-01,-160.5,19.5,34.9722
2014-11-01,-159.5,19.5,34.869
2014-11-01,-158.5,19.5,35.116
2014-11-01,-157.5,19.5,35.1474
2014-11-01,-156.5,19.5,35.1217
2014-11-01,-155.5,19.5,35.096
2014-11-01,-154.5,19.5,35.0703
2014-11-01,-153.5,19.5,35.1027
2014-11-01,-152.5,19.5,35.1296
2014-11-01,-151.5,19.5,35.1363
2014-11-01,-150.5,19.5,35.1858
2014-11-01,-149.5,19.5,35.126
2014-11-01,-148.5,19.5,35.1522
2014-11-01,-147.5,19.5,35.1522
2014-11-01,-146.5,19.5,35.1635
2014-11-01,-145.5,19.5,35.0167
2014-11-01,-144.5,19.5,35.0232
2014-11-01,-143.5,19.5,35.1176
2014-11-01,-142.5,19.5,34.9937
2014-11-01,-141.5,19.5,34.8165
2014-11-01,-140.5,19.5,34.762
2014-11-01,-139.5,19.5,34.7159
2014-11-01,-138.5,19.5,34.8358
2014-11-01,-137.5,19.5,34.9471
2014-11-01,-136.5,19.5,34.9817
2014-11-01,-135.5,19.5,34.9405
2014-11-01,-134.5,19.5,35.1207
2014-11-01,-133.5,19.5,35.0208
2014-11-01,-132.5,19.5,34.9116
2014-11-01,-131.5,19.5,34.965
2014-11-01,-130.5,19.5,34.965
2014-11-01,-129.5,19.5,35.0855
2014-11-01,-128.5,19.5,34.9933
2014-11-01,-127.5,19.5,34.9746
2014-11-01,-126.5,19.5,35.1175
2014-11-01,-125.5,19.5,35.1022
2014-11-01,-124.5,19.5,34.9364
2014-11-01,-123.5,19.5,34.82
2014-11-01,-122.5,19.5,34.7929
2014-11-01,-121.5,19.5,34.7114
2014-11-01,-120.5,19.5,34.5166
2014-11-01,-119.5,19.5,34.492
2014-11-01,-118.5,19.5,34.3449
2014-11-01,-117.5,19.5,34.3474
2014-11-01,-116.5,19.5,34.442
2014-11-01,-115.5,19.5,34.4059
2014-11-01,-114.5,19.5,34.4717
2014-11-01,-113.5,19.5,34.548
2014-11-01,-112.5,19.5,34.548
2014-11-01,-111.5,19.5,34.5165
2014-11-01,-110.5,19.5,34.3886
2014-11-01,-109.5,19.5,34.1634
2014-11-01,-108.5,19.5,34.0156
2014-11-01,-107.5,19.5,34.1414
2014-11-01,-106.5,19.5,34.4988
2014-11-01,-105.5,19.5,NA
2014-11-01,-104.5,19.5,NA
2014-11-01,-103.5,19.5,NA
2014-11-01,-102.5,19.5,NA
2014-11-01,-101.5,19.5,NA
2014-11-01,-100.5,19.5,NA
2014-11-01,-99.5,19.5,NA
2014-11-01,-98.5,19.5,NA
2014-11-01,-97.5,19.5,NA
2014-11-01,-96.5,19.5,36.5396
2014-11-01,-95.5,19.5,36.5396
2014-11-01,-94.5,19.5,36.4432
2014-11-01,-93.5,19.5,36.315
2014-11-01,-92.5,19.5,36.446
2014-11-01,-91.5,19.5,36.5193
2014-11-01,-90.5,19.5,NA
2014-11-01,-179.5,20.5,35.5549
2014-11-01,-178.5,20.5,35.523
2014-11-01,-177.5,20.5,35.4264
2014-11-01,-176.5,20.5,35.4286
2014-11-01,-175.5,20.5,35.5469
2014-11-01,-174.5,20.5,35.5644
2014-11-01,-173.5,20.5,35.51
2014-11-01,-172.5,20.5,35.4204
2014-11-01,-171.5,20.5,35.542
2014-11-01,-170.5,20.5,35.417
2014-11-01,-169.5,20.5,35.3398
2014-11-01,-168.5,20.5,35.4644
2014-11-01,-167.5,20.5,35.4146
2014-11-01,-166.5,20.5,35.3885
2014-11-01,-165.5,20.5,35.3885
2014-11-01,-164.5,20.5,35.3594
2014-11-01,-163.5,20.5,35.1923
2014-11-01,-162.5,20.5,35.1541
2014-11-01,-161.5,20.5,35.0559
2014-11-01,-160.5,20.5,35.0168
2014-11-01,-159.5,20.5,34.8693
2014-11-01,-158.5,20.5,35.0344
2014-11-01,-157.5,20.5,35.6842
2014-11-01,-156.5,20.5,35.5127
2014-11-01,-155.5,20.5,35.3413
2014-11-01,-154.5,20.5,35.1843
2014-11-01,-153.5,20.5,35.093
2014-11-01,-152.5,20.5,35.2065
2014-11-01,-151.5,20.5,35.2542
2014-11-01,-150.5,20.5,35.2362
2014-11-01,-149.5,20.5,35.2362
2014-11-01,-148.5,20.5,35.1538
2014-11-01,-147.5,20.5,35.1782
2014-11-01,-146.5,20.5,35.2777
2014-11-01,-145.5,20.5,35.1964
2014-11-01,-144.5,20.5,35.2762
2014-11-01,-143.5,20.5,35.259
2014-11-01,-142.5,20.5,35.11
2014-11-01,-141.5,20.5,34.9955
2014-11-01,-140.5,20.5,34.9308
2014-11-01,-139.5,20.5,35.1483
2014-11-01,-138.5,20.5,35.0658
2014-11-01,-137.5,20.5,35.1989
2014-11-01,-136.5,20.5,35.1932
2014-11-01,-135.5,20.5,35.1477
2014-11-01,-134.5,20.5,35.1306
2014-11-01,-133.5,20.5,35.1306
2014-11-01,-132.5,20.5,35.045
2014-11-01,-131.5,20.5,34.9592
2014-11-01,-130.5,20.5,35.062
2014-11-01,-129.5,20.5,35.1003
2014-11-01,-128.5,20.5,34.9191
2014-11-01,-127.5,20.5,34.8709
2014-11-01,-126.5,20.5,34.9517
2014-11-01,-125.5,20.5,34.7388
2014-11-01,-124.5,20.5,34.7452
2014-11-01,-123.5,20.5,34.7629
2014-11-01,-122.5,20.5,34.7447
2014-11-01,-121.5,20.5,34.632
2014-11-01,-120.5,20.5,34.5773
2014-11-01,-119.5,20.5,34.3997
2014-11-01,-118.5,20.5,34.2668
2014-11-01,-117.5,20.5,34.2668
2014-11-01,-116.5,20.5,34.3826
2014-11-01,-115.5,20.5,34.4777
2014-11-01,-114.5,20.5,34.3568
2014-11-01,-113.5,20.5,34.4705
2014-11-01,-112.5,20.5,34.5793
2014-11-01,-111.5,20.5,34.2935
2014-11-01,-110.5,20.5,34.3624
2014-11-01,-109.5,20.5,34.264
2014-11-01,-108.5,20.5,34.1875
2014-11-01,-107.5,20.5,34.6658
2014-11-01,-106.5,20.5,NA
2014-11-01,-105.5,20.5,NA
2014-11-01,-104.5,20.5,NA
2014-11-01,-103.5,20.5,NA
2014-11-01,-102.5,20.5,NA
2014-11-01,-101.5,20.5,NA
2014-11-01,-100.5,20.5,NA
2014-11-01,-99.5,20.5,NA
2014-11-01,-98.5,20.5,NA
2014-11-01,-97.5,20.5,NA
2014-11-01,-96.5,20.5,NA
2014-11-01,-95.5,20.5,36.3419
2014-11-01,-94.5,20.5,36.3687
2014-11-01,-93.5,20.5,36.1954
2014-11-01,-92.5,20.5,36.3863
2014-11-01,-91.5,20.5,NA
2014-11-01,-90.5,20.5,NA
2014-11-01,-179.5,21.5,35.598
2014-11-01,-178.5,21.5,35.6163
2014-11-01,-177.5,21.5,35.5553
2014-11-01,-176.5,21.5,35.5087
2014-11-01,-175.5,21.5,35.568600000000004
2014-11-01,-174.5,21.5,35.5789
2014-11-01,-173.5,21.5,35.4297
2014-11-01,-172.5,21.5,35.5284
2014-11-01,-171.5,21.5,35.6409
2014-11-01,-170.5,21.5,35.5167
2014-11-01,-169.5,21.5,35.4491
2014-11-01,-168.5,21.5,35.5248
2014-11-01,-167.5,21.5,35.4153
2014-11-01,-166.5,21.5,35.4364
2014-11-01,-165.5,21.5,35.3006
2014-11-01,-164.5,21.5,35.3006
2014-11-01,-163.5,21.5,35.2226
2014-11-01,-162.5,21.5,35.174
2014-11-01,-161.5,21.5,35.2152
2014-11-01,-160.5,21.5,35.1412
2014-11-01,-159.5,21.5,35.3429
2014-11-01,-158.5,21.5,35.3374
2014-11-01,-157.5,21.5,35.3319
2014-11-01,-156.5,21.5,35.3263
2014-11-01,-155.5,21.5,35.1255
2014-11-01,-154.5,21.5,35.2654
2014-11-01,-153.5,21.5,35.1416
2014-11-01,-152.5,21.5,35.3268
2014-11-01,-151.5,21.5,35.3108
2014-11-01,-150.5,21.5,35.3108
2014-11-01,-149.5,21.5,35.2331
2014-11-01,-148.5,21.5,35.1803
2014-11-01,-147.5,21.5,35.2442
2014-11-01,-146.5,21.5,35.2796
2014-11-01,-145.5,21.5,35.2121
2014-11-01,-144.5,21.5,35.3617
2014-11-01,-143.5,21.5,35.3328
2014-11-01,-142.5,21.5,35.2241
2014-11-01,-141.5,21.5,35.1454
2014-11-01,-140.5,21.5,35.1036
2014-11-01,-139.5,21.5,35.1916
2014-11-01,-138.5,21.5,35.2758
2014-11-01,-137.5,21.5,35.2564
2014-11-01,-136.5,21.5,35.2564
2014-11-01,-135.5,21.5,35.2283
2014-11-01,-134.5,21.5,35.1056
2014-11-01,-133.5,21.5,35.166
2014-11-01,-132.5,21.5,35.0213
2014-11-01,-131.5,21.5,34.8014
2014-11-01,-130.5,21.5,34.9486
2014-11-01,-129.5,21.5,34.9912
2014-11-01,-128.5,21.5,34.7436
2014-11-01,-127.5,21.5,34.8097
2014-11-01,-126.5,21.5,34.7878
2014-11-01,-125.5,21.5,34.5956
2014-11-01,-124.5,21.5,34.6992
2014-11-01,-123.5,21.5,34.7025
2014-11-01,-122.5,21.5,34.6302
2014-11-01,-121.5,21.5,34.6302
2014-11-01,-120.5,21.5,34.5271
2014-11-01,-119.5,21.5,34.4554
2014-11-01,-118.5,21.5,34.436
2014-11-01,-117.5,21.5,34.3218
2014-11-01,-116.5,21.5,34.4505
2014-11-01,-115.5,21.5,34.522
2014-11-01,-114.5,21.5,34.3066
2014-11-01,-113.5,21.5,34.5983
2014-11-01,-112.5,21.5,34.6099
2014-11-01,-111.5,21.5,34.2888
2014-11-01,-110.5,21.5,34.4107
2014-11-01,-109.5,21.5,34.3236
2014-11-01,-108.5,21.5,NA
2014-11-01,-107.5,21.5,NA
2014-11-01,-106.5,21.5,NA
2014-11-01,-105.5,21.5,NA
2014-11-01,-104.5,21.5,NA
2014-11-01,-103.5,21.5,NA
2014-11-01,-102.5,21.5,NA
2014-11-01,-101.5,21.5,NA
2014-11-01,-100.5,21.5,NA
2014-11-01,-99.5,21.5,NA
2014-11-01,-98.5,21.5,NA
2014-11-01,-97.5,21.5,NA
2014-11-01,-96.5,21.5,36.3583
2014-11-01,-95.5,21.5,36.3397
2014-11-01,-94.5,21.5,36.4399
2014-11-01,-93.5,21.5,36.448
2014-11-01,-92.5,21.5,36.448
2014-11-01,-91.5,21.5,36.6717
2014-11-01,-90.5,21.5,36.8343
2014-11-01,-179.5,22.5,35.6423
2014-11-01,-178.5,22.5,35.568600000000004
2014-11-01,-177.5,22.5,35.5644
2014-11-01,-176.5,22.5,35.5644
2014-11-01,-175.5,22.5,35.6461
2014-11-01,-174.5,22.5,35.6656
2014-11-01,-173.5,22.5,35.6046
2014-11-01,-172.5,22.5,35.6669
2014-11-01,-171.5,22.5,35.6516
2014-11-01,-170.5,22.5,35.4901
2014-11-01,-169.5,22.5,35.5245
2014-11-01,-168.5,22.5,35.5616
2014-11-01,-167.5,22.5,35.4877
2014-11-01,-166.5,22.5,35.4535
2014-11-01,-165.5,22.5,35.293
2014-11-01,-164.5,22.5,35.1556
2014-11-01,-163.5,22.5,35.1556
2014-11-01,-162.5,22.5,35.2194
2014-11-01,-161.5,22.5,35.2398
2014-11-01,-160.5,22.5,35.0911
2014-11-01,-159.5,22.5,35.0932
