dttm,lon,lat,temp,sal,fluor,cdom_1min,xmiss_1min,depth,wind_sp,wind_dir,cruise
2011-10-07T14:00:22.000Z,-123.39279999999998,30.50531666666667,19.4629,33.2636,0.07,71.9,179.5,4154.05,18.59,356.41,S237
2011-10-07T15:00:23.000Z,-123.48695,30.459533333333333,19.5699,33.3055,0.07,71.89,171.43,4281.82,21.28,349.89,S237
2011-10-07T16:00:23.000Z,-123.58465000000001,30.409,19.5799,33.3017,0.07,71.84,178.38,4217.89,13.85,8.08,S237
2011-10-07T17:00:23.000Z,-123.67576666666668,30.35663333333334,19.3443,33.1911,0.07,71.1,168.77,4311.32,20.28,3.76,S237
2011-10-07T18:00:23.000Z,-123.65821666666668,30.337283333333335,19.3544,33.1631,0.08,71.05,102.98,4339.54,15.76,1.56,S237
2011-10-07T19:00:23.000Z,-123.61779999999999,30.325216666666666,19.41,33.1689,0.07,71.77,103.85,4404.49,17.17,4.98,S237
2011-10-07T20:00:23.000Z,-123.71315000000001,30.27476666666666,19.3998,33.1499,0.07,71.77,291.72,4211.22,21.6,2.11,S237
2011-10-07T21:00:23.000Z,-123.81433333333334,30.221049999999998,19.4471,33.1149,0.07,71.37,431.34,4360.68,18.34,351.89,S237
2011-10-07T22:00:23.000Z,-123.90808333333335,30.1719,19.552,33.1895,0.07,71.97,433.36,4260.72,13.32,12.71,S237
2011-10-07T23:00:24.000Z,-124.00816666666665,30.12178333333333,19.5613,33.2468,0.07,71.84,128.36,4267.96,19.33,7.44,S237
2011-10-08T00:00:24.000Z,-124.11541666666666,30.072633333333336,19.6447,33.2533,0.07,71.84,371.8,4228.4,19.23,15.01,S237
2011-10-08T01:00:24.000Z,-124.21793333333332,30.028616666666668,19.7437,33.283,0.07,71.93,110.38,4496.21,19.77,10.23,S237
2011-10-08T02:00:24.000Z,-124.32598333333333,29.982016666666663,19.7597,33.3234,0.07,71.93,362.97,4501.39,18.66,12.58,S237
2011-10-08T03:00:24.000Z,-124.42615,29.9262,19.7448,33.3288,0.07,71.89,84.15,4377.53,17.5,10.08,S237
2011-10-08T04:00:24.000Z,-124.52194999999998,29.876399999999997,19.7484,33.3162,0.07,72.05,433.45,4578.28,17.98,15.47,S237
2011-10-08T05:00:24.000Z,-124.61766666666666,29.83563333333333,19.8337,33.2429,0.07,71.49,433.36,4349.5,14.93,10.23,S237
2011-10-08T06:00:24.000Z,-124.71371666666667,29.802250000000004,19.8529,33.2439,0.07,72.07,246.1,4352.24,11.8,356.91,S237
2011-10-08T07:00:24.000Z,-124.78688333333332,29.769233333333332,20.2377,33.4173,0.08,71.79,79.83,4378.48,18.18,29.88,S237
2011-10-08T08:00:25.000Z,-124.80745,29.746333333333336,20.3552,33.5219,0.07,71.95,373.2,4422.9,12.16,4.33,S237
2011-10-08T09:00:25.000Z,-124.89003333333334,29.720066666666668,20.5708,33.719,0.07,71.75,418.16,4313.91,15.58,30.59,S237
2011-10-08T10:00:25.000Z,-125.00446666666666,29.684966666666664,20.4922,33.7714,0.07,71.84,81.25,4418.57,14.02,29.77,S237
2011-10-08T11:00:25.000Z,-125.09665000000001,29.653499999999998,19.7562,33.245,0.07,71.92,431.4,4436.09,19.88,18.6,S237
2011-10-08T12:00:25.000Z,-125.20906666666666,29.61655,19.6701,33.2041,0.07,71.67,85.28,4347.87,21.58,6.84,S237
2011-10-08T13:00:25.000Z,-125.31606666666666,29.578166666666668,19.6952,33.2192,0.07,72.05,119,4434.45,18.23,14.24,S237
2011-10-08T14:00:25.000Z,-125.42803333333335,29.538216666666667,19.7907,33.2301,0.07,71.92,437.83,4415.03,22.11,6.87,S237
2011-10-08T15:00:25.000Z,-125.53280000000001,29.494433333333337,19.7346,33.2184,0.07,71.9,449.79,4409.07,17.94,10.65,S237
2011-10-08T16:00:26.000Z,-125.64041666666665,29.449033333333333,19.8476,33.2395,0.07,71.95,65.72,4395.79,13.9,351.77,S237
2011-10-08T17:00:26.000Z,-125.7402,29.406399999999998,19.9439,33.2576,0.07,71.9,65.73,4430.25,20.8,18.48,S237
2011-10-08T18:00:26.000Z,-125.76185,29.382516666666668,19.9848,33.2606,0.07,71.89,65.48,4324.3,17.91,30.1,S237
2011-10-08T19:00:26.000Z,-125.76428333333332,29.36733333333333,20.0167,33.272,0.07,71.87,65.31,4343.11,18.7,10.28,S237
2011-10-08T20:00:26.000Z,-125.74996666666667,29.35116666666667,20.0188,33.2746,0.07,71.85,66.03,4361.35,12.13,5.33,S237
2011-10-08T21:00:26.000Z,-125.82116666666667,29.321783333333332,20.0539,33.2811,0.07,71.59,66.97,4451.18,17.37,6.07,S237
2011-10-08T22:00:26.000Z,-125.90143333333333,29.276366666666668,20.0946,33.2848,0.07,71.69,68.75,4427.81,17.06,17.99,S237
2011-10-08T23:00:26.000Z,-125.99633333333334,29.230466666666665,20.1889,33.3005,0.07,71.79,120.69,4591.81,18.96,3.47,S237
2011-10-09T00:00:27.000Z,-126.08041666666668,29.181483333333336,NA,NA,NA,NA,NA,4553.36,16.58,21.86,S237
2011-10-09T01:00:27.000Z,-126.16538333333334,29.137866666666664,20.1554,33.2913,0.07,71.67,73.98,4525.31,12.26,27.55,S237
2011-10-09T02:00:27.000Z,-126.24730000000001,29.0951,20.2053,33.3258,0.07,71.48,74.08,4173.76,13.31,13.28,S237
2011-10-09T03:00:27.000Z,-126.33886666666668,29.051249999999996,20.4126,33.4738,0.07,71.48,75.64,4497.83,11.88,5.2,S237
2011-10-09T04:00:27.000Z,-126.43315,29.01076666666667,20.8962,33.9624,0.07,71.6,72.62,4267.25,12.29,2.64,S237
2011-10-09T05:00:27.000Z,-126.51356666666668,28.980549999999997,20.8352,33.8996,0.07,71.52,75.07,4490.83,19.13,7.1,S237
2011-10-09T06:00:27.000Z,-126.49590000000002,28.956383333333328,20.8295,33.8898,0.07,71.28,68.8,4389.42,15.57,11.47,S237
2011-10-09T07:00:28.000Z,-126.48503333333333,28.92745,20.8226,33.8857,0.07,71.38,71.61,4478.61,13.58,12.02,S237
2011-10-09T08:00:28.000Z,-126.57618333333333,28.884833333333336,20.791,33.8799,0.07,71.56,71.77,4564.96,18.02,351.4,S237
2011-10-09T09:00:28.000Z,-126.65383333333332,28.842083333333335,20.7797,33.8903,0.07,71.44,69.95,4564.83,19.75,13.27,S237
2011-10-09T10:00:28.000Z,-126.73074999999999,28.80023333333334,20.8138,33.9291,0.07,71.45,71.25,4534.56,16.99,14.72,S237
2011-10-09T11:00:28.000Z,-126.80829999999999,28.7636,20.8311,33.9822,0.07,71.68,69.08,4669.6,18.18,12.35,S237
2011-10-09T12:00:28.000Z,-126.8926,28.725916666666667,20.9199,34.1004,0.07,71.43,69.56,4362.66,21.87,8.15,S237
2011-10-09T13:00:28.000Z,-126.97536666666667,28.685100000000006,20.98,34.1575,0.07,71.75,69.33,4403.64,13.72,15.29,S237
2011-10-09T14:00:28.000Z,-127.05958333333335,28.641050000000003,21.1229,34.2529,0.07,71.75,69.15,4425.31,15.57,8.57,S237
2011-10-09T15:00:28.000Z,-127.14093333333332,28.595616666666665,21.0604,34.2466,0.07,71.89,69.28,4495.92,16.77,1.46,S237
2011-10-09T16:00:29.000Z,-127.21846666666666,28.558699999999998,21.1378,34.2654,0.07,71.9,69.48,4277.79,17.8,22.51,S237
2011-10-09T17:00:29.000Z,-127.29963333333332,28.517149999999997,21.131,34.2364,0.07,71.9,68.18,4133.58,16.99,13.6,S237
2011-10-09T18:00:29.000Z,-127.30513333333334,28.48663333333333,21.1165,34.2187,0.08,71.84,66.44,4446.32,12.11,7.9,S237
2011-10-09T19:00:29.000Z,-127.28389999999999,28.46333333333334,21.1575,34.2349,0.07,71.59,66.54,4496.61,14.25,25.98,S237
2011-10-09T20:00:29.000Z,-127.33251666666665,28.42625,21.1801,34.2242,0.07,71.49,67.1,3877.14,16.48,31.61,S237
2011-10-09T21:00:29.000Z,-127.40466666666667,28.38895,21.1599,34.1836,0.07,71.61,66.07,4536.74,14.78,8.53,S237
2011-10-09T22:00:29.000Z,-127.47858333333333,28.349166666666665,21.1306,34.1516,0.07,71.46,66.42,4564.23,12.57,3.23,S237
2011-10-09T23:00:29.000Z,-127.55501666666667,28.31393333333333,21.1348,34.164,0.07,71.47,65.69,4612.13,14.8,11.85,S237
2011-10-10T00:00:30.000Z,-127.63421666666666,28.280583333333333,21.0201,34.1526,0.07,71.66,66.02,4646.66,16.59,6.18,S237
2011-10-10T01:00:30.000Z,-127.71226666666668,28.237233333333336,21.0258,34.1537,0.07,71.98,66.51,4488.18,17.19,17.92,S237
2011-10-10T02:00:30.000Z,-127.79005,28.197899999999997,21.1661,34.2492,0.07,71.69,66.89,4045.45,20.57,16.74,S237
2011-10-10T03:00:30.000Z,-127.86783333333332,28.16443333333333,21.1305,34.1931,0.07,71.68,66.27,4646.8,16.88,39.94,S237
2011-10-10T04:00:30.000Z,-127.94426666666668,28.128916666666672,21.1773,34.2069,0.07,71.5,66.64,4619.19,16.73,30.66,S237
2011-10-10T05:00:30.000Z,-128.0169333333333,28.096749999999997,21.2749,34.2326,0.07,71.48,66.62,4576.79,15.38,23.49,S237
2011-10-10T06:00:30.000Z,-128.09183333333334,28.063683333333334,21.103,34.1171,0.07,71.58,67.62,4731.33,16.92,38.25,S237
2011-10-10T07:00:30.000Z,-128.14733333333334,28.028583333333334,21.0898,34.0799,0.07,71.67,66.85,4504.8,15.41,17.63,S237
2011-10-10T08:00:30.000Z,-128.16896666666668,28.002599999999997,21.1132,34.0903,0.07,71.59,67.7,4342.85,11.2,41.17,S237
2011-10-10T09:00:31.000Z,-128.24068333333332,27.975216666666665,21.1473,34.1155,0.07,71.52,68.25,4347.19,8.45,18.77,S237
2011-10-10T10:00:31.000Z,-128.29678333333337,27.945883333333335,21.0903,34.1124,0.07,71.51,68.03,3812.74,15.72,33.89,S237
2011-10-10T11:00:31.000Z,-128.36008333333334,27.91385,21.2246,34.2128,0.07,71.52,66.13,4433.27,14.29,13.55,S237
2011-10-10T12:00:31.000Z,-128.42343333333335,27.88268333333333,21.1751,34.2223,0.07,71.61,67.03,4382.21,12.66,10.73,S237
2011-10-10T13:00:31.000Z,-128.48385000000002,27.857033333333337,21.3621,34.3174,0.07,71.51,65.69,4509.48,6.72,6.81,S237
2011-10-10T14:00:31.000Z,-128.55078333333333,27.829333333333338,21.4045,34.3514,0.07,71.52,65.77,4334,9.96,30.49,S237
2011-10-10T15:00:31.000Z,-128.61986666666664,27.800833333333337,21.1862,34.2724,0.07,71.59,65.85,4349.16,15.33,20.51,S237
2011-10-10T16:00:32.000Z,-128.69831666666667,27.76836666666666,21.0537,34.1086,0.07,71.52,346.26,4502.14,17.83,41.79,S237
2011-10-10T17:00:32.000Z,-128.75753333333333,27.74185,20.901,33.9767,0.07,71.56,350.8,4316.05,19.82,33.36,S237
2011-10-10T18:00:32.000Z,-128.78326666666663,27.725299999999997,20.9144,33.9492,0.07,71.48,65.85,NA,15.89,29.06,S237
2011-10-10T19:00:32.000Z,-128.78945,27.714966666666673,20.925,33.9477,0.07,71.54,234.87,NA,17.68,47.3,S237
2011-10-10T20:00:32.000Z,-128.78408333333334,27.702116666666665,20.9871,33.9525,0.07,71.82,121.03,NA,8.96,22.5,S237
2011-10-10T21:00:32.000Z,-128.77703333333332,27.671466666666667,21.0385,33.9527,0.07,71.77,65.67,NA,9.08,43.23,S237
2011-10-10T22:00:33.000Z,-128.83305000000001,27.642066666666665,21.1375,33.9905,0.07,71.77,65.77,NA,9.65,27.48,S237
2011-10-10T23:00:33.000Z,-128.89263333333335,27.629083333333334,21.1596,33.9836,0.07,71.74,65.72,NA,14.95,33.43,S237
2011-10-11T00:00:33.000Z,-128.9735666666667,27.610650000000003,21.038,33.9389,0.07,71.67,65.68,NA,11.88,34.06,S237
2011-10-11T01:00:33.000Z,-129.03508333333335,27.58105,21.174,34.0215,0.07,71.44,65.7,NA,16.9,41.14,S237
2011-10-11T02:00:33.000Z,-129.10906666666665,27.55768333333333,21.1959,34.0391,0.07,71.49,65.51,NA,13.95,19.94,S237
2011-10-11T03:00:33.000Z,-129.17541666666665,27.528216666666673,21.2866,34.1167,0.07,71.59,65.51,NA,11.52,36.51,S237
2011-10-11T04:00:33.000Z,-129.24275000000003,27.501433333333328,21.2494,34.184,0.07,71.62,111.72,NA,16.29,58.88,S237
2011-10-11T05:00:33.000Z,-129.31330000000003,27.483466666666665,21.2024,34.2205,0.07,71.48,65.59,NA,13.9,34.6,S237
2011-10-11T06:00:34.000Z,-129.36951666666667,27.467683333333337,21.2349,34.2106,0.07,71.64,65.61,4271.17,18.6,54.8,S237
2011-10-11T07:00:34.000Z,-129.3988666666667,27.442533333333337,21.4423,34.3473,0.07,71.3,65.49,4014.23,11.75,28,S237
2011-10-11T08:00:34.000Z,-129.39891666666668,27.419583333333335,21.4667,34.3748,0.07,71.39,65.47,3770.98,9.92,36.45,S237
2011-10-11T09:00:34.000Z,-129.40506666666667,27.343983333333338,21.3103,34.325,0.07,71.61,65.43,3907.36,11.15,45.44,S237
2011-10-11T10:00:34.000Z,-129.40538333333336,27.27443333333333,21.4518,34.3787,0.07,71.44,65.51,4373.4,15.16,46.16,S237
2011-10-11T11:00:34.000Z,-129.40551666666667,27.193849999999998,21.4759,34.4779,0.07,71.56,65.57,4376.23,12.49,52.66,S237
2011-10-11T12:00:34.000Z,-129.40763333333337,27.118966666666662,21.4295,34.4586,0.07,71.51,65.31,4709.45,14.25,28.25,S237
2011-10-11T13:00:35.000Z,-129.40338333333332,27.03138333333333,21.4326,34.3823,0.07,71.28,65.39,4624.16,14.47,46.27,S237
2011-10-11T14:00:35.000Z,-129.40473333333333,26.9408,21.41,34.3443,0.07,71.3,65.54,4336.18,14.75,62.19,S237
2011-10-11T15:00:35.000Z,-129.40141666666665,26.868633333333335,21.5226,34.4453,0.07,71.5,65.43,4733.19,11.23,21.29,S237
2011-10-11T16:00:35.000Z,-129.40073333333333,26.800783333333335,21.6835,34.515,0.07,71.49,65.47,4654.45,14.56,30.1,S237
2011-10-11T17:00:35.000Z,-129.39953333333335,26.71933333333333,21.6739,34.4031,0.07,71.57,65.25,4457.31,10.91,48.52,S237
2011-10-11T18:00:35.000Z,-129.40418333333335,26.640249999999998,21.6914,34.3935,0.07,71.47,65.41,4207.27,11.69,45.95,S237
2011-10-11T19:00:35.000Z,-129.41455,26.589733333333335,21.7025,34.4914,0.07,71.26,65.23,4684.81,13.18,19.44,S237
2011-10-11T20:00:36.000Z,-129.4069166666667,26.558516666666666,21.7065,34.6222,0.07,71.43,65.62,4735.98,16.18,26.39,S237
2011-10-11T21:00:36.000Z,-129.39978333333332,26.504550000000002,21.7482,34.57,0.07,71.37,65.33,4795.21,17.16,47.38,S237
2011-10-11T22:00:36.000Z,-129.39263333333332,26.430349999999997,21.7589,34.4743,0.07,71.36,65.36,4650.41,15.36,43.62,S237
2011-10-11T23:00:36.000Z,-129.3841833333333,26.338883333333335,21.8017,34.4194,0.07,71.39,65.47,4823.88,12.25,40.06,S237
2011-10-12T00:00:36.000Z,-129.36835000000002,26.2513,21.7277,34.3583,0.07,71.61,65.3,4650.59,17.65,29.47,S237
2011-10-12T01:00:36.000Z,-129.36231666666666,26.170299999999994,21.6611,34.314,0.07,71,65.18,4846.14,11.05,8.33,S237
2011-10-12T02:00:36.000Z,-129.35829999999999,26.103716666666667,21.6978,34.3217,0.07,71.55,65.3,4799.11,13.43,31.71,S237
2011-10-12T03:00:36.000Z,-129.35546666666667,26.03095,21.8249,34.4024,0.07,71.54,65.03,4773.73,13.74,18.31,S237
2011-10-12T04:00:37.000Z,-129.34753333333336,25.965233333333337,21.8483,34.4494,0.07,71.46,89.74,4642.38,17.62,24.27,S237
2011-10-12T05:00:37.000Z,-129.34056666666666,25.890883333333335,21.7837,34.4657,0.07,71.42,65.34,4733.9,12.5,17.22,S237
2011-10-12T06:00:37.000Z,-129.3366333333333,25.820416666666663,21.7643,34.4649,0.07,71.41,65.21,4693.93,16.39,36.17,S237
2011-10-12T07:00:37.000Z,-129.30623333333332,25.7487,21.8162,34.4555,0.07,71.43,65.28,4868.3,15.69,28.71,S237
2011-10-12T08:00:37.000Z,-129.31216666666666,25.687816666666663,21.8161,34.4488,0.07,71.3,65.59,4562.9,17.25,41.93,S237
2011-10-12T09:00:37.000Z,-129.30126666666666,25.631483333333335,21.8235,34.4276,0.07,71.33,65.34,4388.78,16.07,24.15,S237
2011-10-12T10:00:38.000Z,-129.30235,25.543366666666667,21.8204,34.4293,0.07,71.33,93.67,4548.84,15.62,35.3,S237
2011-10-12T11:00:38.000Z,-129.3093333333333,25.45511666666666,21.7995,34.4294,0.07,71.25,65.43,4474.19,17.4,35.27,S237
2011-10-12T12:00:38.000Z,-129.3178333333333,25.3632,21.7769,34.4665,0.07,71.4,65.23,4373.63,15.44,43.38,S237
2011-10-12T13:00:38.000Z,-129.3244,25.27028333333333,21.732,34.4758,0.07,71.44,65.21,4701.01,17.09,44.61,S237
2011-10-12T14:00:38.000Z,-129.33409999999998,25.179516666666668,21.6849,34.4828,0.07,71.33,65.48,4721.73,19.25,42.49,S237
2011-10-12T15:00:38.000Z,-129.3391,25.091516666666667,21.7331,34.3931,0.07,71.33,65.72,4498.85,16.63,40.12,S237
2011-10-12T16:00:38.000Z,-129.34653333333333,25.004133333333336,21.6588,34.4471,0.07,71.58,66.22,4644.56,15.44,49.96,S237
2011-10-12T17:00:39.000Z,-129.36175,24.9222,22.0326,34.7812,0.07,70.98,65.37,4343.63,12.32,41.97,S237
2011-10-12T18:00:39.000Z,-129.36821666666668,24.851350000000004,22.0862,34.762,0.07,71.18,65.37,4447.73,15.18,43.22,S237
2011-10-12T19:00:39.000Z,-129.38476666666668,24.83405,22.0987,34.7891,0.07,71.15,65.92,4475.83,13.94,26.55,S237
2011-10-12T20:00:39.000Z,-129.39386666666667,24.825183333333335,22.1074,34.8243,0.07,70.93,65.18,4462.7,12.64,41.09,S237
2011-10-12T21:00:39.000Z,-129.38993333333332,24.809583333333332,22.1557,34.8164,0.07,70.89,65.47,4468.43,10.78,22.55,S237
2011-10-12T22:00:39.000Z,-129.37798333333333,24.7723,22.2285,34.7955,0.07,70.75,65.02,4515.79,10.93,35.05,S237
2011-10-12T23:00:39.000Z,-129.37728333333334,24.70988333333333,22.2453,34.7571,0.07,70.33,65.2,4554.04,14.31,16.55,S237
2011-10-13T00:00:39.000Z,-129.36701666666667,24.634050000000002,22.2498,34.7445,0.07,69.67,104.47,4589.56,12.36,18.21,S237
2011-10-13T01:00:39.000Z,-129.35746666666668,24.556816666666666,22.2535,34.756,0.07,70.15,64.98,4516.57,11.8,4.25,S237
2011-10-13T02:00:40.000Z,-129.34443333333334,24.477183333333333,22.2245,34.7766,0.08,69.34,65.1,4371.76,15.1,359.52,S237
2011-10-13T03:00:40.000Z,-129.33468333333332,24.394133333333333,22.2497,34.6961,0.07,70.95,65.21,4363.56,16.48,4.75,S237
